mass	pressure	temperature	radius	density	specificenergy	dm	h1	he3	he4	c12	n14	o16	ne20	mg24
1.9802353314745678e+33	8858556021153.766	1088737.769290126	52873200024.20932	0.06010494879019797	13293149165343.34	1.4588964746381977e+29	1.0941723559786483e+29	0	3.6472411865954943e+28	0	0	0	0	0
1.980089441827104e+33	9054041409311.65	1094695.100588243	52803630024.310196	0.061097000124205235	13586494538813.06	1.4791136965991288e+29	1.1093352724493465e+29	0	3.697784241497822e+28	0	0	0	0	0
1.979941530457444e+33	9253257940200.76	1100667.7011625487	52734060024.41106	0.0621024924788723	13885438865065.26	1.4995347386559634e+29	1.1246510539919726e+29	0	3.7488368466399086e+28	0	0	0	0	0
1.9797915769835783e+33	9456267778470.53	1106655.6247242312	52664490024.51193	0.06312157850295333	14190075428372.875	1.5201609663393233e+29	1.1401207247544925e+29	0	3.8004024158483083e+28	0	0	0	0	0
1.9796395608869446e+33	9663134019342.678	1112658.9251882385	52594920024.61281	0.06415441241110127	14500498909425.621	1.540993750777913e+29	1.1557453130834348e+29	0	3.8524843769447827e+28	0	0	0	0	0
1.9794854615118666e+33	9873920701707.467	1118677.656673892	52525350024.71368	0.06520114999972505	14816805404982.225	1.5620344687097007e+29	1.1715258515322755e+29	0	3.905086171774252e+28	0	0	0	0	0
1.9793292580649957e+33	10088692821399.674	1124711.8735054943	52455780024.81455	0.06626194866300585	15139092447792.35	1.5832845024918662e+29	1.1874633768688995e+29	0	3.9582112562296654e+28	0	0	0	0	0
1.9791709296147464e+33	10307516344657.035	1130761.6302129452	52386210024.91543	0.06733696740907597	15467459026792.346	1.6047452401135054e+29	1.203558930085129e+29	0	4.0118631002837635e+28	0	0	0	0	0
1.9790104550907352e+33	10530458221763.168	1136826.9815323467	52316640025.016304	0.06842636687635939	15802005607577.81	1.6264180752040724e+29	1.2198135564030543e+29	0	4.066045188010181e+28	0	0	0	0	0
1.9788478132832147e+33	10757586400877.871	1142907.9824066148	52247070025.11717	0.06953030935007778	16142834153157.332	1.6483044070445633e+29	1.2362283052834224e+29	0	4.120761017611408e+28	0	0	0	0	0
1.9786829828425103e+33	10988969842057.082	1149004.687986086	52177500025.21803	0.07064895877892217	16490048144990.857	1.6704056405774677e+29	1.2528042304331008e+29	0	4.176014101443669e+28	0	0	0	0	0
1.9785159422784525e+33	11224678531465.113	1155117.1536291223	52107930025.31891	0.07178248079189231	16843752604316.547	1.6927231864153418e+29	1.2695423898115063e+29	0	4.231807966038354e+28	0	0	0	0	0
1.978346669959811e+33	11464783495781.94	1161245.4349027204	52038360025.419785	0.07293104271530619	17204054113770.379	1.7152584608523504e+29	1.2864438456392627e+29	0	4.288146152130876e+28	0	0	0	0	0
1.9781751441137257e+33	11709356816807.936	1167389.5875831146	51968790025.52066	0.07409481358998019	17571060839301.988	1.738012885871228e+29	1.3035096644034209e+29	0	4.34503221467807e+28	0	0	0	0	0
1.9780013428251386e+33	11958471646268.74	1173549.6676563807	51899220025.62154	0.07527396418858169	17944882552390.867	1.760987889153151e+29	1.3207409168648633e+29	0	4.402469722882878e+28	0	0	0	0	0
1.9778252440362233e+33	12212202220823.197	1179725.7313190387	51829650025.7224	0.07646866703315688	18325630652567.29	1.7841849040863e+29	1.338138678064725e+29	0	4.46046226021575e+28	0	0	0	0	0
1.9776468255458148e+33	12470623877276.7	1185917.834978651	51760080025.82327	0.07767909641283363	18713418190241.414	1.8076053697729364e+29	1.3557040273297022e+29	0	4.519013424432341e+28	0	0	0	0	0
1.9774660650088376e+33	12733813068003.215	1192126.0352544263	51690510025.92414	0.07890542840170349	19108359889845.62	1.8312507310396052e+29	1.3734380482797039e+29	0	4.578126827599013e+28	0	0	0	0	0
1.9772829399357336e+33	13001847376578.412	1198350.3889778156	51620940026.02502	0.08014784087688265	19510572173293.562	1.855122438442464e+29	1.391341828831848e+29	0	4.63780609610616e+28	0	0	0	0	0
1.9770974276918895e+33	13274805533626.75	1204590.9531931095	51551370026.12589	0.08140651353675381	19920173183760.305	1.879221948275729e+29	1.4094164612067968e+29	0	4.698054870689323e+28	0	0	0	0	0
1.976909505497062e+33	13552767432885.76	1210847.7851580344	51481800026.22676	0.08268162791939222	20337282809788.367	1.903550722578655e+29	1.4276630419339912e+29	0	4.758876806446637e+28	0	0	0	0	0
1.976719150424804e+33	13835814147489.844	1217120.9423443426	51412230026.32764	0.08397336742117498	20762022709723.258	1.9281102291409247e+29	1.4460826718556936e+29	0	4.820275572852312e+28	0	0	0	0	0
1.97652633940189e+33	14124027946477.414	1223410.4824384113	51342660026.428505	0.08528191731557921	21194516336484.004	1.9529019415114474e+29	1.4646764561335856e+29	0	4.8822548537786185e+28	0	0	0	0	0
1.976331049207739e+33	14417492311523.379	1229716.463341827	51273090026.52938	0.08660746477216666	21634888962671.98	1.97792733900182e+29	1.483445504251365e+29	0	4.94481834750455e+28	0	0	0	0	0
1.9761332564738386e+33	14716291953900.773	1236038.943171978	51203520026.63026	0.08795019887575971	22083267706023.5	2.003187906693185e+29	1.5023909300198888e+29	0	5.007969766732963e+28	0	0	0	0	0
1.9759329376831692e+33	15020512831674.25	1242377.98026264	51133950026.73112	0.08931031064580919	22539781555210.38	2.028685135441465e+29	1.5215138515810988e+29	0	5.071712838603663e+28	0	0	0	0	0
1.975730069169625e+33	15330242167128.566	1248733.63316456	51064380026.83199	0.09068799305595582	23004561395993.12	2.054420521880961e+29	1.5408153914107206e+29	0	5.136051304702402e+28	0	0	0	0	0
1.975524627117437e+33	15645568464435.555	1255105.9606460428	50994810026.93287	0.0920834410537887	23477740037731.992	2.0803955684314508e+29	1.560296676323588e+29	0	5.200988921078627e+28	0	0	0	0	0
1.975316587560594e+33	15966581527562.188	1261495.0216935307	50925240027.03374	0.09349685158080012	23959452240259.82	2.1066117832997064e+29	1.5799588374747797e+29	0	5.266529458249266e+28	0	0	0	0	0
1.975105926382264e+33	16293372478423.5	1267900.8755121818	50855670027.134605	0.0949284235925408	24449834741122.3	2.1330706804848097e+29	1.5998030103636074e+29	0	5.332676701212024e+28	0	0	0	0	0
1.9748926193142154e+33	16626033775283.316	1274323.5815264462	50786100027.23548	0.09637835807897609	24949026283190.14	2.1597737797798612e+29	1.619830334834896e+29	0	5.399434449449653e+28	0	0	0	0	0
1.9746766419362373e+33	16964659231406.572	1280763.1993806458	50716530027.33636	0.0978468580850471	25457167642648.703	2.186722606777655e+29	1.640041955083241e+29	0	5.466806516944137e+28	0	0	0	0	0
1.9744579696755596e+33	17309344033965.82	1287219.7889395412	50646960027.43723	0.0993341287314353	25974401657369.11	2.2139186928704622e+29	1.6604390196528468e+29	0	5.534796732176156e+28	0	0	0	0	0
1.9742365778062727e+33	17660184763206.13	1293693.4102889055	50577390027.53811	0.10084037723553589	26500873255667.117	2.2413635752535083e+29	1.6810226814401313e+29	0	5.603408938133771e+28	0	0	0	0	0
1.9740124414487474e+33	18017279411871.402	1300184.1237360917	50507820027.63897	0.10236581293264034	27036729485454.227	2.269058796926658e+29	1.7017940976949937e+29	0	5.672646992316645e+28	0	0	0	0	0
1.9737855355690548e+33	18380727404895.5	1306691.9898105941	50438250027.73984	0.10391064729732927	27582119543786.184	2.2970059066942144e+29	1.722754430020661e+29	0	5.742514766735536e+28	0	0	0	0	0
1.9735558349783853e+33	18750629619362.49	1313217.0692646194	50368680027.84071	0.1054750939650812	28137194806815.348	2.325206459168611e+29	1.7439048443764584e+29	0	5.813016147921527e+28	0	0	0	0	0
1.9733233143324683e+33	19127088404738.293	1319759.4230736385	50299110027.94159	0.1070593687540937	28702108860150.28	2.353662014767856e+29	1.765246511075892e+29	0	5.88415503691964e+28	0	0	0	0	0
1.9730879481309914e+33	19510207603378.758	1326319.1124369495	50229540028.042465	0.10866368968732437	29277017529630.16	2.3823741397168686e+29	1.7867806047876515e+29	0	5.955935349292172e+28	0	0	0	0	0
1.9728497107170198e+33	19900092571316.95	1332896.1987782312	50159970028.14333	0.11028827701475055	29862078912518.21	2.4113444060469222e+29	1.8085083045351917e+29	0	6.028361015117306e+28	0	0	0	0	0
1.9726085762764151e+33	20296850199333.4	1339490.7437460907	50090400028.24421	0.11193335323584959	30457453409119.695	2.4405743915930056e+29	1.8304307936947543e+29	0	6.101435978982514e+28	0	0	0	0	0
1.9723645188372558e+33	20700588934314.082	1346102.8092146202	50020830028.34507	0.1135991431223057	31063303754831.707	2.470065679995392e+29	1.852549259996544e+29	0	6.17516419998848e+28	0	0	0	0	0
1.972117512269256e+33	21111418800898.43	1352732.4572839362	49951260028.445946	0.11528587374093965	31679795052628.18	2.4998198606944746e+29	1.874864895520856e+29	0	6.249549651736186e+28	0	0	0	0	0
1.9718675302831867e+33	21529451423422.516	1359379.7502807265	49881690028.54682	0.11699377447686823	32307094805987.83	2.529838528929795e+29	1.8973788966973464e+29	0	6.324596322324488e+28	0	0	0	0	0
1.9716145464302937e+33	21954800048160.785	1366044.7507587872	49812120028.64769	0.11872307705689346	32945372952270.074	2.560123285736952e+29	1.920092464302714e+29	0	6.40030821434238e+28	0	0	0	0	0
1.97135853410172e+33	22387579565870.246	1372727.5214995588	49742550028.748566	0.12047401557312351	33594801896544.89	2.5906757379423873e+29	1.9430068034567906e+29	0	6.476689344855968e+28	0	0	0	0	0
1.9710994665279258e+33	22827906534641.7	1379428.1255126633	49672980028.84944	0.12224682650682984	34255556545883.332	2.621497498162555e+29	1.9661231236219162e+29	0	6.553743745406387e+28	0	0	0	0	0
1.9708373167781096e+33	23275899203061.277	1386146.6260364286	49603410028.95032	0.12404174875253907	34927814344113.754	2.6525901847959612e+29	1.989442638596971e+29	0	6.631475461989903e+28	0	0	0	0	0
1.97057205775963e+33	23731677533687.082	1392883.0865384182	49533840029.051186	0.1258590236423649	35611755307050.836	2.6839554220195658e+29	2.0129665665146745e+29	0	6.709888555048914e+28	0	0	0	0	0
1.970303662217428e+33	24195363226844.977	1399637.570715953	49464270029.15205	0.12769889497058157	36307562058203.57	2.7155948397830577e+29	2.036696129837293e+29	0	6.788987099457644e+28	0	0	0	0	0
1.9700321027334496e+33	24667079744747.246	1406410.1424966261	49394700029.25292	0.12956160901843888	37015419864967.72	2.7475100738007174e+29	2.0606325553505382e+29	0	6.8687751845017935e+28	0	0	0	0	0
1.9697573517260695e+33	25146952335939.582	1413200.8660388244	49325130029.3538	0.1314474145792261	37735516675310.94	2.7797027655479855e+29	2.084777074160989e+29	0	6.949256913869964e+28	0	0	0	0	0
1.9694793814495146e+33	25635108060079.312	1420009.8057322346	49255560029.45467	0.13335656298358073	38468043154955.016	2.81217456225044e+29	2.10913092168783e+29	0	7.0304364056261e+28	0	0	0	0	0
1.9691981639932896e+33	26131675813050.484	1426837.0261983522	49185990029.55555	0.13528930812504986	39213192725063.555	2.844927116877416e+29	2.133695337658062e+29	0	7.11231779219354e+28	0	0	0	0	0
1.968913671281602e+33	26636786352419.535	1433682.5922909856	49116420029.65641	0.13724590648590307	39971161600440.76	2.8779620881332426e+29	2.158471566099932e+29	0	7.1949052203331065e+28	0	0	0	0	0
1.9686258750727886e+33	27150572323236.164	1440546.56909675	49046850029.757286	0.1392266171631999	40742148828248.19	2.911281140446061e+29	2.1834608553345458e+29	0	7.278202851115153e+28	0	0	0	0	0
1.968334746958744e+33	27673168284184.66	1447429.0219355682	48977280029.85816	0.14123170189511672	41526356327247.5	2.9448859439614788e+29	2.2086644579711092e+29	0	7.362214859903697e+28	0	0	0	0	0
1.9680402583643478e+33	28204710734089.27	1454330.0163611567	48907710029.95903	0.14326142508753142	42323988927574.36	2.9787781745282297e+29	2.234083630896172e+29	0	7.446945436320574e+28	0	0	0	0	0
1.967742380546895e+33	28745338138778.97	1461249.6181615128	48838140030.059906	0.14531605384087087	43135254411051.72	3.0129595136887272e+29	2.2597196352665455e+29	0	7.532398784221818e+28	0	0	0	0	0
1.9674410845955261e+33	29295190958316.46	1468187.8933593961	48768570030.160774	0.1473958579772238	43960363552049.68	3.0474316486670628e+29	2.285573736500297e+29	0	7.618579121667657e+28	0	0	0	0	0
1.9671363414306596e+33	29854411674595.45	1475144.9082128024	48699000030.26165	0.1495011100677186	44799530158897.93	3.082196272354412e+29	2.311647204265809e+29	0	7.70549068088603e+28	0	0	0	0	0
1.9668281218034242e+33	30423144819312.36	1482120.7292154385	48629430030.36252	0.15163208546017368	45652971115860.125	3.1172550832995915e+29	2.3379413124746936e+29	0	7.793137708248979e+28	0	0	0	0	0
1.966516396295094e+33	31001537002316.062	1489115.4230971872	48559860030.463394	0.15378906230701722	46520906425675.48	3.1526097856910833e+29	2.3644573392683123e+29	0	7.881524464227708e+28	0	0	0	0	0
1.966201135316525e+33	31589736940341.46	1496129.0568245691	48490290030.56427	0.15597232159348254	47403559252676.39	3.188262089344212e+29	2.391196567008159e+29	0	7.97065522336053e+28	0	0	0	0	0
1.9658823091075906e+33	32187895486131.99	1503161.6976012015	48420720030.66513	0.15818214716608095	48301155966489.66	3.224213709685668e+29	2.418160282264251e+29	0	8.06053427421417e+28	0	0	0	0	0
1.965559887736622e+33	32796165657955.03	1510213.412868243	48351150030.76601	0.1604188257613513	49213926186327.32	3.260466367735192e+29	2.4453497758013938e+29	0	8.15116591933798e+28	0	0	0	0	0
1.9652338410998483e+33	33414702669517.85	1517284.270304848	48281580030.86688	0.1626826470348967	50142102825878.484	3.297021790092743e+29	2.4727663425695575e+29	0	8.242554475231858e+28	0	0	0	0	0
1.964904138920839e+33	34043663960286.406	1524374.337828603	48212010030.96775	0.16497390359070124	51085922138805.77	3.3338817089165684e+29	2.5004112816874265e+29	0	8.334704272291421e+28	0	0	0	0	0
1.9645707507499475e+33	34683209226214.215	1531483.6835959614	48142440031.06863	0.1672928910107355	52045623764857.05	3.371047861906748e+29	2.528285896430061e+29	0	8.42761965476687e+28	0	0	0	0	0
1.964233645963757e+33	35333500450886.49	1538612.376002674	48072870031.169495	0.16963990788485311	53021450776600.27	3.4085219922859106e+29	2.556391494214433e+29	0	8.521304980714776e+28	0	0	0	0	0
1.9638927937645284e+33	35994701937083.97	1545760.4836842106	48003300031.27037	0.17201525584097727	54013649726788.2	3.446305848776902e+29	2.5847293865826764e+29	0	8.615764621942255e+28	0	0	0	0	0
1.9635481631796507e+33	36666980338773.59	1552928.0755161818	47933730031.37125	0.1744192395755855	55022470696363.65	3.4844011855861914e+29	2.6133008891896435e+29	0	8.711002963965478e+28	0	0	0	0	0
1.963199723061092e+33	37350504693529.836	1560115.220614745	47864160031.47212	0.1768521668844893	56048167343110.87	3.5228097623777796e+29	2.6421073217833347e+29	0	8.807024405944449e+28	0	0	0	0	0
1.9628474420848543e+33	38045446455393.586	1567321.988337014	47794590031.573	0.1793143486939155	57090996950963.61	3.561533344252726e+29	2.6711500081895445e+29	0	8.903833360631815e+28	0	0	0	0	0
1.962491288750429e+33	38751979528174.3	1574548.4482814583	47725020031.67385	0.18180609909189197	58151220479978.35	3.60057370172571e+29	2.7004302762942826e+29	0	9.001434254314275e+28	0	0	0	0	0
1.9621312313802563e+33	39470280299199.64	1581794.6702882887	47655450031.77473	0.1843277353599352	59229102616978.97	3.639932610698369e+29	2.729949458023777e+29	0	9.099831526745923e+28	0	0	0	0	0
1.9617672381191866e+33	40200527673521.55	1589060.7244398543	47585880031.8756	0.18687957800505273	60324911826886.43	3.679611852438694e+29	2.75970888932902e+29	0	9.199029631096734e+28	0	0	0	0	0
1.9613992769339426e+33	40942903108581.05	1596346.681061014	47516310031.97648	0.18946195079205091	61438920404736.71	3.7196132135503304e+29	2.7897099101627476e+29	0	9.299033033875826e+28	0	0	0	0	0
1.9610273156125875e+33	41697590649340.68	1603652.610719513	47446740032.077354	0.19207518077616054	62571404528400.625	3.7599384859477475e+29	2.8199538644608104e+29	0	9.399846214869369e+28	0	0	0	0	0
1.960651321763993e+33	42464776963889.11	1610978.584226346	47377170032.17822	0.1947195983359778	63722644312011.99	3.800589466828399e+29	2.850442100121299e+29	0	9.501473667070997e+28	0	0	0	0	0
1.9602712628173102e+33	43244651379524.28	1618324.6726361162	47307600032.27908	0.19739553720672454	64892923860114.14	3.841567958641303e+29	2.8811759689809774e+29	0	9.603919896603258e+28	0	0	0	0	0
1.959887106021446e+33	44037405919322.48	1625690.9472473871	47238030032.37996	0.20010333451383347	66082531322535.305	3.8828757690620986e+29	2.912156826796574e+29	0	9.707189422655246e+28	0	0	0	0	0
1.9594988184445398e+33	44843235339197.91	1633077.4796030289	47168460032.480835	0.20284333080685663	67291758950000.375	3.924514710957313e+29	2.9433860332179847e+29	0	9.811286777393282e+28	0	0	0	0	0
1.959106366973444e+33	45662337165460.164	1640484.34149055	47098890032.58171	0.20561587009370216	68520903150489.52	3.966486602354952e+29	2.9748649517662137e+29	0	9.91621650588738e+28	0	0	0	0	0
1.9587097183132084e+33	46494911732876.375	1647911.6049424317	47029320032.68258	0.2084212998752042	69770264546354.29	4.0087932664117444e+29	3.0065949498088083e+29	0	1.0021983166029361e+29	0	0	0	0	0
1.9583088389865673e+33	47341162223242.96	1655359.3422364409	46959750032.783455	0.2112599711800227	71040148032198.39	4.051436531376699e+29	3.0385773985325242e+29	0	1.0128591328441747e+29	0	0	0	0	0
1.9579036953334296e+33	48201294704476.516	1662827.625895952	46890180032.88433	0.21413223859988642	72330862833537.45	4.094418230561355e+29	3.0708136729210164e+29	0	1.0236045576403388e+29	0	0	0	0	0
1.9574942535103736e+33	49075518170227.234	1670316.5286902483	46820610032.9852	0.21703846032517027	73642722566242.98	4.1377402022987145e+29	3.103305151724036e+29	0	1.0344350505746786e+29	0	0	0	0	0
1.9570804794901438e+33	49964044580024.18	1677826.1236348182	46751040033.08606	0.2199789981808189	74976045296784.27	4.181404289909397e+29	3.1360532174320477e+29	0	1.0453510724773492e+29	0	0	0	0	0
1.956662339061153e+33	50867088899957.26	1685356.4839916418	46681470033.186935	0.2229542176626128	76331153603275.84	4.225412341660307e+29	3.16905925624523e+29	0	1.0563530854150767e+29	0	0	0	0	0
1.9562397978269869e+33	51784869143905.37	1692907.683269475	46611900033.28781	0.22596448797378788	77708374637344.38	4.2697662107308034e+29	3.2023246580481024e+29	0	1.0674415526827009e+29	0	0	0	0	0
1.955812821205914e+33	52717606415315.21	1700479.7952241183	46542330033.38869	0.22901018206200324	79108040186822.0	4.3144677551671136e+29	3.235850816375335e+29	0	1.0786169387917784e+29	0	0	0	0	0
1.955381374430397e+33	53665524949539.266	1708072.8938586789	46472760033.48956	0.232091676656665	80530486739278.62	4.359518837843552e+29	3.269639128382664e+29	0	1.089879709460888e+29	0	0	0	0	0
1.9549454225466128e+33	54628852156740.03	1715687.0534238243	46403190033.59042	0.2352093523066085	81976055546404.08	4.404921326419944e+29	3.3036909948149584e+29	0	1.101230331604986e+29	0	0	0	0	0
1.954504930413971e+33	55607818665367.04	1723322.3484180248	46333620033.6913	0.2383635934181395	83445092689249.78	4.450677093295079e+29	3.338007819971309e+29	0	1.1126692733237697e+29	0	0	0	0	0
1.9540598627046414e+33	56602658366215.805	1730978.8535877913	46264050033.792175	0.2415547882934434	84937949144343.44	4.496788015567412e+29	3.3725910116755595e+29	0	1.124197003891853e+29	0	0	0	0	0
1.9536101839030847e+33	57613608457073.95	1738656.6439278985	46194480033.89304	0.24478332916935788	86454980850685.17	4.54325597498334e+29	3.4074419812375046e+29	0	1.135813993745835e+29	0	0	0	0	0
1.9531558583055864e+33	58640909487963.266	1746355.7946815984	46124910033.99392	0.24804961225651656	87996548777637.67	4.590082857892539e+29	3.4425621434194044e+29	0	1.1475207144731348e+29	0	0	0	0	0
1.9526968500197972e+33	59684805406986.01	1754076.3813408313	46055340034.09479	0.2513540377788686	89563018993723.2	4.637270555199577e+29	3.4779529163996826e+29	0	1.1593176387998942e+29	0	0	0	0	0
1.9522331229642773e+33	60745543606780.86	1761818.479646413	45985770034.19566	0.2546970100135699	91154762736335.34	4.684820962310888e+29	3.513615721733166e+29	0	1.171205240577722e+29	0	0	0	0	0
1.951764640868046e+33	61823374971600.15	1769582.1655882294	45916200034.29653	0.2580789373312612	92772156482383.17	4.732735979089755e+29	3.549551984317316e+29	0	1.1831839947724388e+29	0	0	0	0	0
1.9512913672701372e+33	62918553925011.6	1777367.5154054048	45846630034.39741	0.2615002322367214	94415582019872.4	4.7810175097978874e+29	3.585763132348416e+29	0	1.1952543774494718e+29	0	0	0	0	0
1.9508132655191573e+33	64031338478236.68	1785174.605586469	45777060034.49828	0.26496131140991236	96085426520441.97	4.829667463044563e+29	3.6222505972834226e+29	0	1.2074168657611408e+29	0	0	0	0	0
1.9503302987728528e+33	65161990279131.51	1793003.5128695103	45707490034.599144	0.2684625957474113	97782082612864.73	4.878687751731734e+29	3.6590158137988004e+29	0	1.2196719379329334e+29	0	0	0	0	0
1.9498424299976796e+33	66310774661818.375	1800854.314242316	45637920034.70002	0.27200451040423385	99505948457524.64	4.928080292994368e+29	3.6960602197457764e+29	0	1.232020073248592e+29	0	0	0	0	0
1.9493496219683803e+33	67477960696978.336	1808727.086942507	45568350034.800896	0.27558748483605716	101257427821885.67	4.97784700814891e+29	3.733385256111682e+29	0	1.2444617520372274e+29	0	0	0	0	0
1.9488518372675655e+33	68663821242810.45	1816621.9084576576	45498780034.901764	0.27921195284183864	103036930156961.36	5.027989822627878e+29	3.7709923669709085e+29	0	1.2569974556569696e+29	0	0	0	0	0
1.9483490382853027e+33	69868632996667.96	1824538.8565254023	45429210035.00264	0.2828783526068381	104844870674799.94	5.078510665922389e+29	3.808882999441792e+29	0	1.2696276664805973e+29	0	0	0	0	0
1.9478411872187104e+33	71092676547379.55	1832478.0091335345	45359640035.10351	0.2865871267460455	106681670426997.73	5.129411471520087e+29	3.8470586036400654e+29	0	1.2823528678800218e+29	0	0	0	0	0
1.9473282460715584e+33	72336236428263.78	1840439.4445200872	45290070035.204384	0.2903387223480163	108547756384252.62	5.180694176838376e+29	3.885520632628782e+29	0	1.295173544209594e+29	0	0	0	0	0
1.9468101766538745e+33	73599601170847.44	1848423.2411734124	45220500035.30526	0.29413359101912306	110443561516973.66	5.232360723166077e+29	3.924270542374558e+29	0	1.3080901807915192e+29	0	0	0	0	0
1.946286940581558e+33	74883063359294.16	1856429.477832239	45150930035.406136	0.297972188928219	112369524876956.8	5.284413055590367e+29	3.9633097916927755e+29	0	1.3211032638975918e+29	0	0	0	0	0
1.945758499275999e+33	76186919685553.05	1864458.2334857164	45081360035.50701	0.30185497685171925	114326091680140.9	5.336853122932022e+29	4.002639842199017e+29	0	1.3342132807330054e+29	0	0	0	0	0
1.9452248139637057e+33	77511471005238.67	1872509.5873734583	45011790035.607864	0.3057824202191106	116313713390461.16	5.3896828776759916e+29	4.042262158256994e+29	0	1.3474207194189979e+29	0	0	0	0	0
1.944685845675938e+33	78857022394247.31	1880583.6189855547	44942220035.70874	0.3097549891588784	118332847804807.5	5.4429042758968304e+29	4.082178206922623e+29	0	1.3607260689742076e+29	0	0	0	0	0
1.9441415552483483e+33	80223883206123.83	1888680.4080625908	44872650035.809616	0.31377315854487126	120383959139109.4	5.496519277192942e+29	4.1223894578947064e+29	0	1.3741298192982355e+29	0	0	0	0	0
1.943591903320629e+33	81612367130183.95	1896800.0345956371	44803080035.91049	0.3178374080430919	122467518115554.05	5.5505298446053906e+29	4.162897383454043e+29	0	1.3876324611513477e+29	0	0	0	0	0
1.9430368503361686e+33	83022792250404.56	1904942.578826234	44733510036.01137	0.3219482221589269	124584002050957.08	5.604937944545478e+29	4.2037034584091085e+29	0	1.4012344861363694e+29	0	0	0	0	0
1.942476356541714e+33	84455481105090.19	1913108.1212463588	44663940036.112236	0.3261060902848145	126733894946298.33	5.6597455467171835e+29	4.2448091600378875e+29	0	1.4149363866792959e+29	0	0	0	0	0
1.9419103819870424e+33	85910760747325.42	1921296.7425983795	44594370036.2131	0.3303115067483549	128917687577436.53	5.714954624034319e+29	4.2862159680257394e+29	0	1.4287386560085798e+29	0	0	0	0	0
1.941338886524639e+33	87388962806224.78	1929508.5238749967	44524800036.31397	0.33456497086086945	131135877587020.89	5.770567152546877e+29	4.327925364410158e+29	0	1.4426417881367193e+29	0	0	0	0	0
1.9407618298093842e+33	88890423548987.39	1937743.5463191692	44455230036.41485	0.33886698696640627	133388969577610.45	5.826585111351109e+29	4.369938833513332e+29	0	1.4566462778377773e+29	0	0	0	0	0
1.940179171298249e+33	90415483943768.14	1946001.8914240233	44385660036.515724	0.3432180644912005	135677475206018.48	5.8830104825087546e+29	4.412257861881566e+29	0	1.4707526206271886e+29	0	0	0	0	0
1.939590870249998e+33	91964489723375.72	1954283.6409327504	44316090036.61659	0.34761871799359156	138001913278897.6	5.939845250960949e+29	4.4548839382207115e+29	0	1.4849613127402372e+29	0	0	0	0	0
1.938996885724902e+33	93537791449806.12	1962588.8768384834	44246520036.71747	0.3520694672143984	140362809849579.06	5.9970914044363914e+29	4.497818553327293e+29	0	1.4992728511090979e+29	0	0	0	0	0
1.9383971765844584e+33	95135744579624.86	1970917.681384169	44176950036.818344	0.3565708371277625	142760698316185.06	6.0547509333692775e+29	4.541063200026958e+29	0	1.5136877333423194e+29	0	0	0	0	0
1.9377917014911214e+33	96758709530205.4	1979270.1370624136	44107380036.91921	0.3611233579924546	145196119521026.22	6.1128258308000045e+29	4.5846193731000036e+29	0	1.5282064577000011e+29	0	0	0	0	0
1.9371804189080415e+33	98407051746835.69	1987646.326615315	44037810037.02008	0.3657275654036519	147669621851301.62	6.17131809228551e+29	4.6284885692141325e+29	0	1.5428295230713774e+29	0	0	0	0	0
1.9365632870988128e+33	100081141770704.62	1996046.3330342832	43968240037.12095	0.3703840003451924	150181761341119.34	6.2302297158039175e+29	4.672672286852938e+29	0	1.5575574289509794e+29	0	0	0	0	0
1.9359402641272323e+33	101781355307776.92	2004470.2395598372	43898670037.221825	0.37509320924230305	152733101774850.03	6.289562701653283e+29	4.7171720262399624e+29	0	1.5723906754133207e+29	0	0	0	0	0
1.935311307857067e+33	103508073298570.42	2012918.129681396	43829100037.3227	0.37985574401481426	155324214791834.78	6.349319052360301e+29	4.761989289270225e+29	0	1.5873297630900752e+29	0	0	0	0	0
1.934676375951831e+33	105261681988843.61	2021390.0871370404	43759530037.42358	0.3846721621308544	157955679992458.72	6.409500772571155e+29	4.807125579428366e+29	0	1.6023751931427887e+29	0	0	0	0	0
1.934035425874574e+33	107042573001206.8	2029886.1959132636	43689960037.524445	0.38954302666103474	160628085045610.9	6.470109868952219e+29	4.8525824017141646e+29	0	1.6175274672380548e+29	0	0	0	0	0
1.9333884148876788e+33	108851143407668.61	2038406.5402447088	43620390037.62531	0.3944689063331286	163342025797547.5	6.531148350084949e+29	4.8983612625637115e+29	0	1.632787087521237e+29	0	0	0	0	0
1.9327353000526703e+33	110687795803125.42	2046951.2046138751	43550820037.72619	0.39945037558723867	166098106382170.0	6.59261822635437e+29	4.944463669765777e+29	0	1.6481545565885923e+29	0	0	0	0	0
1.932076038230035e+33	112552938379812.48	2055520.2737508237	43481250037.82706	0.40448801463147444	168896939332746.6	6.654521509848081e+29	4.990891132386061e+29	0	1.6636303774620203e+29	0	0	0	0	0
1.93141058607905e+33	114446985002720.2	2064113.83263285	43411680037.92793	0.4095824094981224	171739145695081.94	6.716860214236411e+29	5.037645160677308e+29	0	1.6792150535591027e+29	0	0	0	0	0
1.9307389000576265e+33	116370355285994.14	2072731.9664841485	43342110038.02881	0.41473415210032927	174625355142162.8	6.779636354663033e+29	5.0847272659972744e+29	0	1.694909088665758e+29	0	0	0	0	0
1.9300609364221602e+33	118323474670326.1	2081374.7607754518	43272540038.12967	0.4199438402892909	177556206090291.3	6.84285194762922e+29	5.132138960721915e+29	0	1.710712986907305e+29	0	0	0	0	0
