mass	pressure	temperature	radius	density	specificenergy	dm	h1	he3	he4	c12	n14	o16	ne20	mg24
1.9797915769835783e+33	9654908939248.125	4423383.594973056	52664490024.51193	0.06312157850295333	15930599749759.406	1.5201609663393233e+29	1.1401207247544925e+29	0	3.8004024158483083e+28	0	0	0	0	0
1.9796395608869446e+33	9866120673625.238	4447379.226671762	52594920024.61281	0.06415441241110127	16279099111481.643	1.540993750777913e+29	1.1557453130834348e+29	0	3.8524843769447827e+28	0	0	0	0	0
1.9794854615118666e+33	10081335203449.754	4471436.537294316	52525350024.71368	0.06520114999972505	16634203085692.094	1.5620344687097007e+29	1.1715258515322755e+29	0	3.905086171774252e+28	0	0	0	0	0
1.9793292580649957e+33	10300618889878.201	4495555.743978935	52455780024.81455	0.06626194866300585	16996021168299.031	1.5832845024918662e+29	1.1874633768688995e+29	0	3.9582112562296654e+28	0	0	0	0	0
1.9791709296147464e+33	10524039084854.637	4519737.064685623	52386210024.91543	0.06733696740907597	17364664490010.152	1.6047452401135054e+29	1.203558930085129e+29	0	4.0118631002837635e+28	0	0	0	0	0
1.9790104550907352e+33	10751664145040.156	4543980.718198589	52316640025.016304	0.06842636687635939	17740245839316.258	1.6264180752040724e+29	1.2198135564030543e+29	0	4.066045188010181e+28	0	0	0	0	0
1.9788478132832147e+33	10983563445933.725	4568286.924128693	52247070025.11717	0.06953030935007778	18122879685790.645	1.6483044070445633e+29	1.2362283052834224e+29	0	4.120761017611408e+28	0	0	0	0	0
1.9786829828425103e+33	11219807396186.63	4592655.902915868	52177500025.21803	0.07064895877892217	18512682203707.94	1.6704056405774677e+29	1.2528042304331008e+29	0	4.176014101443669e+28	0	0	0	0	0
1.9785159422784525e+33	11460467452113.277	4617087.875831544	52107930025.31891	0.07178248079189231	18909771295986.906	1.6927231864153418e+29	1.2695423898115063e+29	0	4.231807966038354e+28	0	0	0	0	0
1.978346669959811e+33	11705616132401.107	4641583.064981077	52038360025.419785	0.07293104271530619	19314266618461.83	1.7152584608523504e+29	1.2864438456392627e+29	0	4.288146152130876e+28	0	0	0	0	0
1.9781751441137257e+33	11955327033022.137	4666141.693306161	51968790025.52066	0.07409481358998019	19726289604486.527	1.738012885871228e+29	1.3035096644034209e+29	0	4.34503221467807e+28	0	0	0	0	0
1.9780013428251386e+33	12209674842348.81	4690763.984587241	51899220025.62154	0.07527396418858169	20145963489875.54	1.760987889153151e+29	1.3207409168648633e+29	0	4.402469722882878e+28	0	0	0	0	0
1.9778252440362233e+33	12468735356477.21	4715450.163445924	51829650025.7224	0.07646866703315688	20573413338187.4	1.7841849040863e+29	1.338138678064725e+29	0	4.46046226021575e+28	0	0	0	0	0
1.9776468255458148e+33	12732585494759.967	4740200.45534737	51760080025.82327	0.07767909641283363	21008766066353.945	1.8076053697729364e+29	1.3557040273297022e+29	0	4.519013424432341e+28	0	0	0	0	0
1.9774660650088376e+33	13001303315552.252	4765015.086602703	51690510025.92414	0.07890542840170349	21452150470661.215	1.8312507310396052e+29	1.3734380482797039e+29	0	4.578126827599013e+28	0	0	0	0	0
1.9772829399357336e+33	13274968032173.299	4789894.284371396	51620940026.02502	0.08014784087688265	21903697253085.94	1.855122438442464e+29	1.391341828831848e+29	0	4.63780609610616e+28	0	0	0	0	0
1.9770974276918895e+33	13553660029086.37	4814838.2766636545	51551370026.12589	0.08140651353675381	22363539047992.508	1.879221948275729e+29	1.4094164612067968e+29	0	4.698054870689323e+28	0	0	0	0	0
1.976909505497062e+33	13837460878300.506	4839847.292342808	51481800026.22676	0.08268162791939222	22831810449195.836	1.903550722578655e+29	1.4276630419339912e+29	0	4.758876806446637e+28	0	0	0	0	0
1.976719150424804e+33	14126453355996.373	4864921.56112766	51412230026.32764	0.08397336742117498	23308648037394.016	1.9281102291409247e+29	1.4460826718556936e+29	0	4.820275572852312e+28	0	0	0	0	0
1.97652633940189e+33	14420721459380.162	4890061.313594883	51342660026.428505	0.08528191731557921	23794190407977.266	1.9529019415114474e+29	1.4646764561335856e+29	0	4.8822548537786185e+28	0	0	0	0	0
1.976331049207739e+33	14720350423767.56	4915266.781181363	51273090026.52938	0.08660746477216666	24288578199216.473	1.97792733900182e+29	1.483445504251365e+29	0	4.94481834750455e+28	0	0	0	0	0
1.9761332564738386e+33	15025426739901.69	4940538.196186557	51203520026.63026	0.08795019887575971	24791954120837.79	2.003187906693185e+29	1.5023909300198888e+29	0	5.007969766732963e+28	0	0	0	0	0
1.9759329376831692e+33	15336038171507.756	4965875.791774839	51133950026.73112	0.08931031064580919	25304462982987.793	2.028685135441465e+29	1.5215138515810988e+29	0	5.071712838603663e+28	0	0	0	0	0
1.975730069169625e+33	15652273773087.656	4991279.801977834	51064380026.83199	0.09068799305595582	25826251725594.633	2.054420521880961e+29	1.5408153914107206e+29	0	5.136051304702402e+28	0	0	0	0	0
1.975524627117437e+33	15974223907958.06	5016750.461696761	50994810026.93287	0.0920834410537887	26357469448130.8	2.0803955684314508e+29	1.560296676323588e+29	0	5.200988921078627e+28	0	0	0	0	0
1.975316587560594e+33	16301980266534.662	5042288.00670475	50925240027.03374	0.09349685158080012	26898267439782.19	2.1066117832997064e+29	1.5799588374747797e+29	0	5.266529458249266e+28	0	0	0	0	0
1.975105926382264e+33	16635635884866.424	5067892.673649155	50855670027.134605	0.0949284235925408	27448799210029.598	2.1330706804848097e+29	1.5998030103636074e+29	0	5.332676701212024e+28	0	0	0	0	0
1.9748926193142154e+33	16975285163422.83	5093564.700053857	50786100027.23548	0.09637835807897609	28009220519647.668	2.1597737797798612e+29	1.619830334834896e+29	0	5.399434449449653e+28	0	0	0	0	0
1.9746766419362373e+33	17321023886138.041	5119304.324321577	50716530027.33636	0.0978468580850471	28579689412127.766	2.186722606777655e+29	1.640041955083241e+29	0	5.466806516944137e+28	0	0	0	0	0
1.9744579696755596e+33	17672949239714.535	5145111.785736152	50646960027.43723	0.0993341287314353	29160366245528.984	2.2139186928704622e+29	1.6604390196528468e+29	0	5.534796732176156e+28	0	0	0	0	0
1.9742365778062727e+33	18031159833190.61	5170987.324464817	50577390027.53811	0.10084037723553589	29751413724764.508	2.2413635752535083e+29	1.6810226814401313e+29	0	5.603408938133771e+28	0	0	0	0	0
1.9740124414487474e+33	18395755717774.754	5196931.181560476	50507820027.63897	0.10236581293264034	30352996934328.344	2.269058796926658e+29	1.7017940976949937e+29	0	5.672646992316645e+28	0	0	0	0	0
1.9737855355690548e+33	18766838406950.43	5222943.598963956	50438250027.73984	0.10391064729732927	30965283371468.203	2.2970059066942144e+29	1.722754430020661e+29	0	5.742514766735536e+28	0	0	0	0	0
1.9735558349783853e+33	19144510896855.598	5249024.8195062755	50368680027.84071	0.1054750939650812	31588442979811.734	2.325206459168611e+29	1.7439048443764584e+29	0	5.813016147921527e+28	0	0	0	0	0
1.9733233143324683e+33	19528877686939.375	5275175.08691086	50299110027.94159	0.1070593687540937	32222648183449.97	2.353662014767856e+29	1.765246511075892e+29	0	5.88415503691964e+28	0	0	0	0	0
1.9730879481309914e+33	19920044800900.87	5301394.645795783	50229540028.042465	0.10866368968732437	32868073921486.438	2.3823741397168686e+29	1.7867806047876515e+29	0	5.955935349292172e+28	0	0	0	0	0
1.9728497107170198e+33	20318119807913.176	5327683.741675991	50159970028.14333	0.11028827701475055	33524897683056.742	2.4113444060469222e+29	1.8085083045351917e+29	0	6.028361015117306e+28	0	0	0	0	0
1.9726085762764151e+33	20723211844136.215	5354042.620965482	50090400028.24421	0.11193335323584959	34193299542824.754	2.4405743915930056e+29	1.8304307936947543e+29	0	6.101435978982514e+28	0	0	0	0	0
1.9723645188372558e+33	21135431634523.348	5380471.530979534	50020830028.34507	0.1135991431223057	34873462196963.52	2.470065679995392e+29	1.852549259996544e+29	0	6.17516419998848e+28	0	0	0	0	0
1.972117512269256e+33	21554891514924.16	5406970.719936862	49951260028.445946	0.11528587374093965	35565570999624.86	2.4998198606944746e+29	1.874864895520856e+29	0	6.249549651736186e+28	0	0	0	0	0
1.9718675302831867e+33	21981705454488.586	5433540.436961803	49881690028.54682	0.11699377447686823	36269813999906.164	2.529838528929795e+29	1.8973788966973464e+29	0	6.324596322324488e+28	0	0	0	0	0
1.9716145464302937e+33	22415989078375.84	5460180.93208646	49812120028.64769	0.11872307705689346	36986381979320.14	2.560123285736952e+29	1.920092464302714e+29	0	6.40030821434238e+28	0	0	0	0	0
1.97135853410172e+33	22857859690772.176	5486892.456252852	49742550028.748566	0.12047401557312351	37715468489774.09	2.5906757379423873e+29	1.9430068034567906e+29	0	6.476689344855968e+28	0	0	0	0	0
1.9710994665279258e+33	23307436298222.18	5513675.261315052	49672980028.84944	0.12224682650682984	38457269892066.59	2.621497498162555e+29	1.9661231236219162e+29	0	6.553743745406387e+28	0	0	0	0	0
1.9708373167781096e+33	23764839633276.78	5540529.600041292	49603410028.95032	0.12404174875253907	39211985394906.69	2.6525901847959612e+29	1.989442638596971e+29	0	6.631475461989903e+28	0	0	0	0	0
1.97057205775963e+33	24230192178463.105	5567455.726116068	49533840029.051186	0.1258590236423649	39979817094464.125	2.6839554220195658e+29	2.0129665665146745e+29	0	6.709888555048914e+28	0	0	0	0	0
1.970303662217428e+33	24703618190580.086	5594453.894142238	49464270029.15205	0.12769889497058157	40760970014457.14	2.7155948397830577e+29	2.036696129837293e+29	0	6.788987099457644e+28	0	0	0	0	0
1.9700321027334496e+33	25185243725323.8	5621524.359643078	49394700029.25292	0.12956160901843888	41555652146784.27	2.7475100738007174e+29	2.0606325553505382e+29	0	6.8687751845017935e+28	0	0	0	0	0
1.9697573517260695e+33	25675196662247.973	5648667.379064357	49325130029.3538	0.1314474145792261	42364074492709.16	2.7797027655479855e+29	2.084777074160989e+29	0	6.949256913869964e+28	0	0	0	0	0
1.9694793814495146e+33	26173606730062.71	5675883.20977637	49255560029.45467	0.13335656298358073	43186451104603.48	2.81217456225044e+29	2.10913092168783e+29	0	7.0304364056261e+28	0	0	0	0	0
1.9691981639932896e+33	26680605532277.168	5703172.110075968	49185990029.55555	0.13528930812504986	44022999128257.33	2.844927116877416e+29	2.133695337658062e+29	0	7.11231779219354e+28	0	0	0	0	0
1.968913671281602e+33	27196326573189.934	5730534.339188574	49116420029.65641	0.13724590648590307	44873938845763.39	2.8779620881332426e+29	2.158471566099932e+29	0	7.1949052203331065e+28	0	0	0	0	0
1.9686258750727886e+33	27720905284231.902	5757970.157270157	49046850029.757286	0.1392266171631999	45739493718982.63	2.911281140446061e+29	2.1834608553345458e+29	0	7.278202851115153e+28	0	0	0	0	0
1.968334746958744e+33	28254479050666.918	5785479.825409231	48977280029.85816	0.14123170189511672	46619890433600.42	2.9448859439614788e+29	2.2086644579711092e+29	0	7.362214859903697e+28	0	0	0	0	0
1.9680402583643478e+33	28797187238653.95	5813063.605628805	48907710029.95903	0.14326142508753142	47515358943779.01	2.9787781745282297e+29	2.234083630896172e+29	0	7.446945436320574e+28	0	0	0	0	0
1.967742380546895e+33	29349171222676.164	5840721.760888322	48838140030.059906	0.14531605384087087	48426132517415.67	3.0129595136887272e+29	2.2597196352665455e+29	0	7.532398784221818e+28	0	0	0	0	0
1.9674410845955261e+33	29910574413341.938	5868454.55508559	48768570030.160774	0.1473958579772238	49352447782014.195	3.0474316486670628e+29	2.285573736500297e+29	0	7.618579121667657e+28	0	0	0	0	0
1.9671363414306596e+33	30481542285561.82	5896262.253058669	48699000030.26165	0.1495011100677186	50294544771177.0	3.082196272354412e+29	2.311647204265809e+29	0	7.70549068088603e+28	0	0	0	0	0
1.9668281218034242e+33	31062222407107.844	5924145.120587778	48629430030.36252	0.15163208546017368	51252666971727.94	3.1172550832995915e+29	2.3379413124746936e+29	0	7.793137708248979e+28	0	0	0	0	0
1.966516396295094e+33	31652764467558.77	5952103.424397146	48559860030.463394	0.15378906230701722	52227061371471.97	3.1526097856910833e+29	2.3644573392683123e+29	0	7.881524464227708e+28	0	0	0	0	0
1.966201135316525e+33	32253320307637.27	5980137.43215686	48490290030.56427	0.15597232159348254	53217978507601.49	3.188262089344212e+29	2.391196567008159e+29	0	7.97065522336053e+28	0	0	0	0	0
1.9658823091075906e+33	32864043948944.164	6008247.412484704	48420720030.66513	0.15818214716608095	54225672515757.875	3.224213709685668e+29	2.418160282264251e+29	0	8.06053427421417e+28	0	0	0	0	0
1.965559887736622e+33	33485091624093.883	6036433.634947924	48351150030.76601	0.1604188257613513	55250401179754.91	3.260466367735192e+29	2.4453497758013938e+29	0	8.15116591933798e+28	0	0	0	0	0
1.9652338410998483e+33	34116621807258.766	6064696.370065062	48281580030.86688	0.1626826470348967	56292425981976.97	3.297021790092743e+29	2.4727663425695575e+29	0	8.242554475231858e+28	0	0	0	0	0
1.964904138920839e+33	34758795245124.816	6093035.889307686	48212010030.96775	0.16497390359070124	57352012154455.945	3.3338817089165684e+29	2.5004112816874265e+29	0	8.334704272291421e+28	0	0	0	0	0
1.9645707507499475e+33	35411774988266.03	6121452.46510213	48142440031.06863	0.1672928910107355	58429428730638.95	3.371047861906748e+29	2.528285896430061e+29	0	8.42761965476687e+28	0	0	0	0	0
1.964233645963757e+33	36075726422942.77	6149946.370831221	48072870031.169495	0.16963990788485311	59524948597855.57	3.4085219922859106e+29	2.556391494214433e+29	0	8.521304980714776e+28	0	0	0	0	0
1.9638927937645284e+33	36750817303328.64	6178517.880835962	48003300031.27037	0.17201525584097727	60638848550492.25	3.446305848776902e+29	2.5847293865826764e+29	0	8.615764621942255e+28	0	0	0	0	0
1.9635481631796507e+33	37437217784173.15	6207167.270417209	47933730031.37125	0.1744192395755855	61771409343885.69	3.4844011855861914e+29	2.6133008891896435e+29	0	8.711002963965478e+28	0	0	0	0	0
1.963199723061092e+33	38135100453904.11	6235894.815837312	47864160031.47212	0.1768521668844893	62922915748941.78	3.5228097623777796e+29	2.6421073217833347e+29	0	8.807024405944449e+28	0	0	0	0	0
1.9628474420848543e+33	38844640368176.76	6264700.794321729	47794590031.573	0.1793143486939155	64093656607491.65	3.561533344252726e+29	2.6711500081895445e+29	0	8.903833360631815e+28	0	0	0	0	0
1.962491288750429e+33	39566015083875.45	6293585.484060643	47725020031.67385	0.18180609909189197	65283924888394.49	3.60057370172571e+29	2.7004302762942826e+29	0	9.001434254314275e+28	0	0	0	0	0
1.9621312313802563e+33	40299404693572.305	6322549.164210494	47655450031.77473	0.1843277353599352	66494017744394.305	3.639932610698369e+29	2.729949458023777e+29	0	9.099831526745923e+28	0	0	0	0	0
1.9617672381191866e+33	41044991860451.73	6351592.1148955645	47585880031.8756	0.18687957800505273	67724236569745.34	3.679611852438694e+29	2.75970888932902e+29	0	9.199029631096734e+28	0	0	0	0	0
1.9613992769339426e+33	41802961853703.49	6380714.617209465	47516310031.97648	0.18946195079205091	68974887058610.76	3.7196132135503304e+29	2.7897099101627476e+29	0	9.299033033875826e+28	0	0	0	0	0
1.9610273156125875e+33	42573502584393.11	6409916.953216644	47446740032.077354	0.19207518077616054	70246279264248.625	3.7599384859477475e+29	2.8199538644608104e+29	0	9.399846214869369e+28	0	0	0	0	0
1.960651321763993e+33	43356804641814.375	6439199.405953835	47377170032.17822	0.1947195983359778	71538727658993.72	3.800589466828399e+29	2.850442100121299e+29	0	9.501473667070997e+28	0	0	0	0	0
1.9602712628173102e+33	44153061330330.53	6468562.259431488	47307600032.27908	0.19739553720672454	72852551195045.38	3.841567958641303e+29	2.8811759689809774e+29	0	9.603919896603258e+28	0	0	0	0	0
1.959887106021446e+33	44962468706711.44	6498005.7986351885	47238030032.37996	0.20010333451383347	74188073366073.88	3.8828757690620986e+29	2.912156826796574e+29	0	9.707189422655246e+28	0	0	0	0	0
1.9594988184445398e+33	45785225617971.71	6527530.309527025	47168460032.480835	0.20284333080685663	75545622269653.33	3.924514710957313e+29	2.9433860332179847e+29	0	9.811286777393282e+28	0	0	0	0	0
1.959106366973444e+33	46621533739717.08	6557136.07904693	47098890032.58171	0.20561587009370216	76925530670533.19	3.966486602354952e+29	2.9748649517662137e+29	0	9.91621650588738e+28	0	0	0	0	0
1.9587097183132084e+33	47471597615006.1	6586823.3951140065	47029320032.68258	0.2084212998752042	78328136064760.06	4.0087932664117444e+29	3.0065949498088083e+29	0	1.0021983166029361e+29	0	0	0	0	0
1.9583088389865673e+33	48335624693732.18	6616592.546627783	46959750032.783455	0.2112599711800227	79753780744658.1	4.051436531376699e+29	3.0385773985325242e+29	0	1.0128591328441747e+29	0	0	0	0	0
1.9579036953334296e+33	49213825372535.586	6646443.823469502	46890180032.88433	0.21413223859988642	81202811864683.72	4.094418230561355e+29	3.0708136729210164e+29	0	1.0236045576403388e+29	0	0	0	0	0
1.9574942535103736e+33	50106413035248.984	6676377.516503314	46820610032.9852	0.21703846032517027	82675581508160.81	4.1377402022987145e+29	3.103305151724036e+29	0	1.0344350505746786e+29	0	0	0	0	0
1.9570804794901438e+33	51013604093886.086	6706393.917577479	46751040033.08606	0.2199789981808189	84172446754912.05	4.181404289909397e+29	3.1360532174320477e+29	0	1.0453510724773492e+29	0	0	0	0	0
1.956662339061153e+33	51935618030178.12	6736493.319525497	46681470033.186935	0.2229542176626128	85693769749793.89	4.225412341660307e+29	3.16905925624523e+29	0	1.0563530854150767e+29	0	0	0	0	0
1.9562397978269869e+33	52872677437668.07	6766676.016167249	46611900033.28781	0.22596448797378788	87239917772152.33	4.2697662107308034e+29	3.2023246580481024e+29	0	1.0674415526827009e+29	0	0	0	0	0
1.955812821205914e+33	53825008064367.11	6796942.302310072	46542330033.38869	0.22901018206200324	88811263306205.72	4.3144677551671136e+29	3.235850816375335e+29	0	1.0786169387917784e+29	0	0	0	0	0
1.955381374430397e+33	54792838855981.93	6827292.473749806	46472760033.48956	0.232091676656665	90408184112370.17	4.359518837843552e+29	3.269639128382664e+29	0	1.089879709460888e+29	0	0	0	0	0
1.9549454225466128e+33	55776401999720.22	6857726.827271812	46403190033.59042	0.2352093523066085	92031063299538.36	4.404921326419944e+29	3.3036909948149584e+29	0	1.101230331604986e+29	0	0	0	0	0
1.954504930413971e+33	56775932968681.016	6888245.660651927	46333620033.6913	0.2383635934181395	93680289398323.67	4.450677093295079e+29	3.338007819971309e+29	0	1.1126692733237697e+29	0	0	0	0	0
1.9540598627046414e+33	57791670566839.14	6918849.272657433	46264050033.792175	0.2415547882934434	95356256435284.58	4.496788015567412e+29	3.3725910116755595e+29	0	1.124197003891853e+29	0	0	0	0	0
1.9536101839030847e+33	58823856974629.164	6949537.9630479375	46194480033.89304	0.24478332916935788	97059364008138.12	4.54325597498334e+29	3.4074419812375046e+29	0	1.135813993745835e+29	0	0	0	0	0
1.9531558583055864e+33	59872737795137.85	6980312.032576231	46124910033.99392	0.24804961225651656	98790017361977.47	4.590082857892539e+29	3.4425621434194044e+29	0	1.1475207144731348e+29	0	0	0	0	0
1.9526968500197972e+33	60938562100913.53	7011171.7829891285	46055340034.09479	0.2513540377788686	100548627466507.31	4.637270555199577e+29	3.4779529163996826e+29	0	1.1593176387998942e+29	0	0	0	0	0
1.9522331229642773e+33	62021582481397.91	7042117.517028217	45985770034.19566	0.2546970100135699	102335611094306.53	4.684820962310888e+29	3.513615721733166e+29	0	1.171205240577722e+29	0	0	0	0	0
1.951764640868046e+33	63122055090992.19	7073149.5384306405	45916200034.29653	0.2580789373312612	104151390900137.11	4.732735979089755e+29	3.549551984317316e+29	0	1.1831839947724388e+29	0	0	0	0	0
1.9512913672701372e+33	64240239697760.9	7104268.15192976	45846630034.39741	0.2615002322367214	105996395501305.48	4.7810175097978874e+29	3.585763132348416e+29	0	1.1952543774494718e+29	0	0	0	0	0
1.9508132655191573e+33	65376399732785.59	7135473.663255833	45777060034.49828	0.26496131140991236	107871059559096.23	4.829667463044563e+29	3.6222505972834226e+29	0	1.2074168657611408e+29	0	0	0	0	0
1.9503302987728528e+33	66530802340174.75	7166766.379136621	45707490034.599144	0.2684625957474113	109775823861288.33	4.878687751731734e+29	3.6590158137988004e+29	0	1.2196719379329334e+29	0	0	0	0	0
1.9498424299976796e+33	67703718427737.79	7198146.607297946	45637920034.70002	0.27200451040423385	111711135405767.34	4.928080292994368e+29	3.6960602197457764e+29	0	1.232020073248592e+29	0	0	0	0	0
1.9493496219683803e+33	68895422718334.16	7229614.656464239	45568350034.800896	0.27558748483605716	113677447485251.34	4.97784700814891e+29	3.733385256111682e+29	0	1.2444617520372274e+29	0	0	0	0	0
1.9488518372675655e+33	70106193801903.02	7261170.836359009	45498780034.901764	0.27921195284183864	115675219773139.98	5.027989822627878e+29	3.7709923669709085e+29	0	1.2569974556569696e+29	0	0	0	0	0
1.9483490382853027e+33	71336314188184.17	7292815.457705278	45429210035.00264	0.2828783526068381	117704918410503.89	5.078510665922389e+29	3.808882999441792e+29	0	1.2696276664805973e+29	0	0	0	0	0
1.9478411872187104e+33	72586070360138.28	7324548.832225964	45359640035.10351	0.2865871267460455	119767016094228.16	5.129411471520087e+29	3.8470586036400654e+29	0	1.2823528678800218e+29	0	0	0	0	0
1.9473282460715584e+33	73855752828075.05	7356371.272644221	45290070035.204384	0.2903387223480163	121861992166323.81	5.180694176838376e+29	3.885520632628782e+29	0	1.295173544209594e+29	0	0	0	0	0
1.9468101766538745e+33	75145656184499.97	7388283.092683738	45220500035.30526	0.29413359101912306	123990332704424.95	5.232360723166077e+29	3.924270542374558e+29	0	1.3080901807915192e+29	0	0	0	0	0
1.946286940581558e+33	76456079159686.22	7420284.607068984	45150930035.406136	0.297972188928219	126152530613482.27	5.284413055590367e+29	3.9633097916927755e+29	0	1.3211032638975918e+29	0	0	0	0	0
1.945758499275999e+33	77787324677981.83	7452376.131525374	45081360035.50701	0.30185497685171925	128349085718670.02	5.336853122932022e+29	4.002639842199017e+29	0	1.3342132807330054e+29	0	0	0	0	0
1.9452248139637057e+33	79139699914863.52	7484557.982779448	45011790035.607864	0.3057824202191106	130580504859524.8	5.3896828776759916e+29	4.042262158256994e+29	0	1.3474207194189979e+29	0	0	0	0	0
1.944685845675938e+33	80513516354742.12	7516830.47855892	44942220035.70874	0.3097549891588784	132847301985324.5	5.4429042758968304e+29	4.082178206922623e+29	0	1.3607260689742076e+29	0	0	0	0	0
1.9441415552483483e+33	81909089849534.7	7549193.937592749	44872650035.809616	0.31377315854487126	135149998251732.25	5.496519277192942e+29	4.1223894578947064e+29	0	1.3741298192982355e+29	0	0	0	0	0
1.943591903320629e+33	83326740678007.61	7581648.679611103	44803080035.91049	0.3178374080430919	137489122118712.55	5.5505298446053906e+29	4.162897383454043e+29	0	1.3876324611513477e+29	0	0	0	0	0
1.9430368503361686e+33	84766793605903.92	7614195.025345295	44733510036.01137	0.3219482221589269	139865209449741.47	5.604937944545478e+29	4.2037034584091085e+29	0	1.4012344861363694e+29	0	0	0	0	0
1.942476356541714e+33	86229577946863.3	7646833.2965276595	44663940036.112236	0.3261060902848145	142278803612324.44	5.6597455467171835e+29	4.2448091600378875e+29	0	1.4149363866792959e+29	0	0	0	0	0
1.9419103819870424e+33	87715427624144.27	7679563.81589135	44594370036.2131	0.3303115067483549	144730455579838.03	5.714954624034319e+29	4.2862159680257394e+29	0	1.4287386560085798e+29	0	0	0	0	0
1.941338886524639e+33	89224681233160.69	7712386.907170127	44524800036.31397	0.33456497086086945	147220724034715.12	5.770567152546877e+29	4.327925364410158e+29	0	1.4426417881367193e+29	0	0	0	0	0
1.9407618298093842e+33	90757682104840.05	7745302.895098047	44455230036.41485	0.33886698696640627	149750175472986.06	5.826585111351109e+29	4.369938833513332e+29	0	1.4566462778377773e+29	0	0	0	0	0
1.940179171298249e+33	92314778369815.28	7778312.105409105	44385660036.515724	0.3432180644912005	152319384310195.2	5.8830104825087546e+29	4.412257861881566e+29	0	1.4707526206271886e+29	0	0	0	0	0
1.939590870249998e+33	93896323023460.77	7811414.864836824	44316090036.61659	0.34761871799359156	154928932988710.25	5.939845250960949e+29	4.4548839382207115e+29	0	1.4849613127402372e+29	0	0	0	0	0
1.938996885724902e+33	95502673991781.62	7844611.501113766	44246520036.71747	0.3520694672143984	157579412086439.7	5.9970914044363914e+29	4.497818553327293e+29	0	1.4992728511090979e+29	0	0	0	0	0
1.9383971765844584e+33	97134194198169.19	7877902.342971009	44176950036.818344	0.3565708371277625	160271420426979.16	6.0547509333692775e+29	4.541063200026958e+29	0	1.5136877333423194e+29	0	0	0	0	0
1.9377917014911214e+33	98791251631031.03	7911287.720137545	44107380036.91921	0.3611233579924546	163005565191201.22	6.1128258308000045e+29	4.5846193731000036e+29	0	1.5282064577000011e+29	0	0	0	0	0
1.9371804189080415e+33	100474219412306.98	7944767.963339599	44037810037.02008	0.3657275654036519	165782462030306.5	6.17131809228551e+29	4.6284885692141325e+29	0	1.5428295230713774e+29	0	0	0	0	0
1.9365632870988128e+33	102183475866883.89	7978343.404299917	43968240037.12095	0.3703840003451924	168602735180358.4	6.2302297158039175e+29	4.672672286852938e+29	0	1.5575574289509794e+29	0	0	0	0	0
1.9359402641272323e+33	103919404592917.17	8012014.375736951	43898670037.221825	0.37509320924230305	171467017578313.34	6.289562701653283e+29	4.7171720262399624e+29	0	1.5723906754133207e+29	0	0	0	0	0
1.935311307857067e+33	105682394533074.0	8045781.211364023	43829100037.3227	0.37985574401481426	174375950979572.1	6.349319052360301e+29	4.761989289270225e+29	0	1.5873297630900752e+29	0	0	0	0	0
1.934676375951831e+33	107472840046705.62	8079644.245888377	43759530037.42358	0.3846721621308544	177330186077064.28	6.409500772571155e+29	4.807125579428366e+29	0	1.6023751931427887e+29	0	0	0	0	0
1.934035425874574e+33	109291140982962.84	8113603.815010177	43689960037.524445	0.38954302666103474	180330382621888.7	6.470109868952219e+29	4.8525824017141646e+29	0	1.6175274672380548e+29	0	0	0	0	0
1.9333884148876788e+33	111137702754866.47	8147660.255421464	43620390037.62531	0.3944689063331286	183377209545529.7	6.531148350084949e+29	4.8983612625637115e+29	0	1.632787087521237e+29	0	0	0	0	0
1.9327353000526703e+33	113012936414340.48	8181813.904804975	43550820037.72619	0.39945037558723867	186471345083661.8	6.59261822635437e+29	4.944463669765777e+29	0	1.6481545565885923e+29	0	0	0	0	0
1.932076038230035e+33	114917258728227.08	8216065.101832969	43481250037.82706	0.40448801463147444	189613476901574.7	6.654521509848081e+29	4.990891132386061e+29	0	1.6636303774620203e+29	0	0	0	0	0
1.93141058607905e+33	116851092255287.19	8250414.186165922	43411680037.92793	0.4095824094981224	192804302221223.84	6.716860214236411e+29	5.037645160677308e+29	0	1.6792150535591027e+29	0	0	0	0	0
1.9307389000576265e+33	118814865424205.34	8284861.498451184	43342110038.02881	0.41473415210032927	196044527949938.8	6.779636354663033e+29	5.0847272659972744e+29	0	1.694909088665758e+29	0	0	0	0	0
1.9300609364221602e+33	120809012612606.48	8319407.38032153	43272540038.12967	0.4199438402892909	199334870810800.7	6.84285194762922e+29	5.132138960721915e+29	0	1.710712986907305e+29	0	0	0	0	0
1.9293766512273973e+33	122833974227098.53	8354052.174393641	43202970038.230545	0.42521207791195387	202676057474712.56	6.906509010871489e+29	5.179881758153616e+29	0	1.726627252717872e+29	0	0	0	0	0
1.92868600032631e+33	124890196784356.52	8388796.22426655	43133400038.33142	0.430539474869242	206068824694188.22	6.970609563250211e+29	5.227957172437658e+29	0	1.7426523908125527e+29	0	0	0	0	0
1.927988939369985e+33	126978132993253.81	8423639.87451994	43063830038.4323	0.43592664717479307	209513919438868.8	7.035155624618456e+29	5.276366718463842e+29	0	1.758788906154614e+29	0	0	0	0	0
1.9272854238075232e+33	129098241838059.17	8458583.470712412	42994260038.53317	0.44137421701422536	213012099032797.62	7.100149215701616e+29	5.325111911776212e+29	0	1.775037303925404e+29	0	0	0	0	0
