mass	pressure	temperature	radius	density	specificenergy	dm	h1	he3	he4	c12	n14	o16	ne20	mg24
2.720594306848209e+35	5253351538278.298	5680926.551874222	67969890002.32005	0.003416894979601186	11820040961126.172	1.2919861802135694e+28	9.689896351601771e+27	0	3.2299654505339234e+27	0	0	0	0	0
2.720594177649591e+35	6253872909364.684	5933996.985132645	67900320002.42093	0.0038941804449704603	14071214046070.54	1.4734667670307684e+28	1.1051000752730762e+28	0	3.683666917576921e+27	0	0	0	0	0
2.7205940303029143e+35	7393411953359.706	6187586.522583917	67830750002.521805	0.004415073746047166	16635176895059.338	1.6713371511015217e+28	1.2535028633261412e+28	0	4.1783428777538043e+27	0	0	0	0	0
2.720593863169199e+35	8684821030150.855	6441696.761168972	67761180002.62268	0.004981669802973041	19540847317839.426	1.8863300864127984e+28	1.4147475648095987e+28	0	4.715825216031996e+27	0	0	0	0	0
2.7205936745361906e+35	10141611666659.691	6696329.30422607	67691610002.72356	0.005596087749153366	22818626249984.305	2.1191813368351116e+28	1.5893860026263338e+28	0	5.297953342087779e+27	0	0	0	0	0
2.720593462618057e+35	11777966539484.09	6951485.761516307	67622040002.82442	0.006260471174660834	26500424713839.2	2.370629691477546e+28	1.7779722686081596e+28	0	5.926574228693865e+27	0	0	0	0	0
2.720593225555088e+35	13608751634522.121	7207167.749249053	67552470002.92529	0.006976988372090284	30619691177674.77	2.64141698012558e+28	1.981062735094185e+28	0	6.60354245031395e+27	0	0	0	0	0
2.72059296141339e+35	15649528586057.256	7463376.890107836	67482900003.02616	0.007747832584890516	35211439318628.83	2.9322880887682345e+28	2.1992160665761757e+28	0	7.330720221920586e+27	0	0	0	0	0
2.720592668184581e+35	17916567197811.023	7720114.813275958	67413330003.12704	0.008575222258196596	40312276195074.805	3.2439909752040415e+28	2.432993231403031e+28	0	8.109977438010104e+27	0	0	0	0	0
2.7205923437854835e+35	20426858148511.38	7977383.154462422	67343760003.22791	0.00946140129218938	45960430834150.61	3.577276684736413e+28	2.6829575135523095e+28	0	8.943191711841032e+27	0	0	0	0	0
2.720591986057815e+35	23198125884555.72	8235183.555927922	67274190003.32878	0.010408639298007515	52195783240250.37	3.9328993659528897e+28	2.949674524464667e+28	0	9.832248414882224e+27	0	0	0	0	0
2.7205915927678786e+35	26248841702382.05	8493517.666510781	67204620003.42965	0.011419231856237208	59059893830359.62	4.311616286586834e+28	3.2337122149401257e+28	0	1.0779040716467085e+28	0	0	0	0	0
2.72059116160625e+35	29598237023205.043	8752387.141653324	67135050003.530525	0.012495500778007814	66596033302211.34	4.714187849472215e+28	3.5356408871041615e+28	0	1.1785469623680538e+28	0	0	0	0	0
2.720590690187465e+35	33266316862797.69	9011793.643428013	67065480003.6314	0.013639794368717298	74849212941294.81	5.141377608573724e+28	3.8560332064302935e+28	0	1.285344402143431e+28	0	0	0	0	0
2.7205901760497043e+35	37273873499048.32	9271738.84056384	66995910003.73228	0.014854487694416035	83866215372858.72	5.593952285110005e+28	4.1954642138325035e+28	0	1.3984880712775012e+28	0	0	0	0	0
2.720589616654476e+35	41642500340054.234	9532224.408472853	66926340003.83314	0.016141982850875626	93695625765122.03	6.07268178376051e+28	4.554511337820383e+28	0	1.5181704459401276e+28	0	0	0	0	0
2.7205890093862973e+35	46394605995547.97	9793252.029276565	66856770003.93401	0.017504709235368836	104387863489982.94	6.578339208953888e+28	4.933754406715415e+28	0	1.644584802238472e+28	0	0	0	0	0
2.7205883515523766e+35	51553428554504.5	10054823.391832853	66787200004.03489	0.018945123821191064	115995214247635.12	7.111700881254123e+28	5.333775660940592e+28	0	1.7779252203135308e+28	0	0	0	0	0
2.7205876403822886e+35	57143050071794.7	10316940.19176258	66717630004.13576	0.020465711434947638	128571862661538.1	7.673546353817197e+28	5.755159765362898e+28	0	1.9183865884542993e+28	0	0	0	0	0
2.7205868730276532e+35	63188411266811.086	10579604.131476507	66648060004.23663	0.02206898503663767	142173925350324.94	8.264658428945407e+28	6.198493821709056e+28	0	2.066164607236352e+28	0	0	0	0	0
2.7205860465618103e+35	69715326437020.71	10842816.920202317	66578490004.3375	0.023757486002562226	156859484483296.6	8.885823174724632e+28	6.664367381043474e+28	0	2.221455793681158e+28	0	0	0	0	0
2.7205851579794926e+35	76750498589437.45	11106580.274011534	66508920004.43838	0.02553378441108406	172688621826234.28	9.537829941741562e+28	7.153372456306172e+28	0	2.3844574854353904e+28	0	0	0	0	0
2.7205842041964984e+35	84321534793067.14	11370895.91584693	66439350004.53925	0.027400479331271724	189723453284401.06	1.0221471379904762e+29	7.666103534928572e+28	0	2.5553678449761906e+28	0	0	0	0	0
2.7205831820493604e+35	92456961755387.7	11635765.575549657	66369780004.64013	0.02936019911445257	208028163949622.34	1.0937543455329407e+29	8.203157591497056e+28	0	2.734385863832352e+28	0	0	0	0	0
2.720582088295015e+35	101186241626001.08	11901190.989886673	66300210004.74099	0.03141560168870776	227669043658502.44	1.1686845467325395e+29	8.765134100494047e+28	0	2.9217113668313487e+28	0	0	0	0	0
2.7205809196104683e+35	110539788030618.9	12167173.90257828	66230640004.84186	0.03356937485633824	248714523068892.56	1.2470180065467311e+29	9.352635049100483e+28	0	3.117545016366828e+28	0	0	0	0	0
2.7205796725924616e+35	120548982338583.86	12433716.064325547	66161070004.94273	0.0358242365943301	271235210261813.7	1.3288353266742135e+29	9.966264950056602e+28	0	3.322088316685534e+28	0	0	0	0	0
2.720578343757135e+35	131246190167200.06	12700819.232838236	66091500005.04361	0.03818293535785455	295303927876200.1	1.4142174472808053e+29	1.060663085460604e+29	0	3.535543618202013e+28	0	0	0	0	0
2.7205769295396876e+35	142664778126145.94	12968485.172862463	66021930005.144485	0.04064825038682755	320995750783828.4	1.5032456487308134e+29	1.12743423654811e+29	0	3.7581141218270336e+28	0	0	0	0	0
2.720575426294039e+35	154839130805329.9	13236715.656208618	65952360005.24536	0.04322299201556429	348388044311992.3	1.5960015533294657e+29	1.1970011649970993e+29	0	3.990003883323664e+28	0	0	0	0	0
2.7205738302924855e+35	167804668009575.25	13505512.461779427	65882790005.34623	0.04591000198555911	377560503021544.3	1.692567127073306e+29	1.2694253453049795e+29	0	4.231417817683265e+28	0	0	0	0	0
2.7205721377253583e+35	181597862243559.1	13774877.375597922	65813220005.44709	0.04871215376142062	408595190048007.94	1.7930246814081047e+29	1.3447685110560784e+29	0	4.482561703520262e+28	0	0	0	0	0
2.720570344700677e+35	196256256450512.72	14044812.19083584	65743650005.547966	0.05163235284999891	441576577013653.6	1.8974568749987866e+29	1.42309265624909e+29	0	4.743642187496966e+28	0	0	0	0	0
2.720568447243802e+35	211818482008186.97	14315318.707841838	65674080005.64884	0.05467353712273185	476591584518420.6	2.005946715503664e+29	1.5044600366277479e+29	0	5.01486678875916e+28	0	0	0	0	0
2.7205664412970865e+35	228324276985677.72	14586398.734169932	65604510005.74972	0.05783867714124657	513729623217774.9	2.1185775613606503e+29	1.5889331710204877e+29	0	5.296443903401626e+28	0	0	0	0	0
2.720564322719525e+35	245814504664741.88	14858054.084608076	65534940005.850586	0.061130776486249414	553082635495669.25	2.2354331235811677e+29	1.6765748426858757e+29	0	5.588582808952919e+28	0	0	0	0	0
2.7205620872864013e+35	264331172329261.1	15130286.581206638	65465370005.95146	0.064552872089734	594745137740837.5	2.356597467551182e+29	1.7674481006633864e+29	0	5.891493668877955e+28	0	0	0	0	0
2.7205597306889337e+35	283917450326625.5	15403098.053307371	65395800006.05233	0.06810803457054923	638814263234907.4	2.482155014845366e+29	1.8616162611340247e+29	0	6.205387537113415e+28	0	0	0	0	0
2.7205572485339188e+35	304617691404764.5	15676490.337572109	65326230006.153206	0.0717993685733517	685389805660720.1	2.6121905450441225e+29	1.959142908783092e+29	0	6.530476362610306e+28	0	0	0	0	0
2.7205546363433737e+35	326477450328694.7	15950465.278011758	65256660006.254074	0.07563001311098391	734574263239563.0	2.7467891975636557e+29	2.060091898172742e+29	0	6.866972993909139e+28	0	0	0	0	0
2.7205518895541762e+35	349543503780458.3	16225024.726015387	65187090006.35494	0.07960314191031127	786472883506031.2	2.8860364734933992e+29	2.1645273551200493e+29	0	7.215091183733498e+28	0	0	0	0	0
2.7205490035177028e+35	373863870546373.8	16500170.540379258	65117520006.45582	0.08372196376155025	841193708729341.1	3.0300182374401285e+29	2.2725136780800963e+29	0	7.575045593600321e+28	0	0	0	0	0
2.7205459734994654e+35	399487831995634.25	16775904.587336298	65047950006.556694	0.0879897228711308	898847621990177.0	3.178820719386414e+29	2.384115539539811e+29	0	7.947051798466036e+28	0	0	0	0	0
2.720542794678746e+35	426465952854243.44	17052228.74058534	64978380006.65757	0.09240969921811933	959548393922047.8	3.332530516550336e+29	2.4993978874127517e+29	0	8.33132629137584e+28	0	0	0	0	0
2.7205394621482293e+35	454850102278436.94	17329144.881320644	64908810006.75844	0.09698520891424624	1023412730126483.0	3.491234595259352e+29	2.618425946444514e+29	0	8.72808648814838e+28	0	0	0	0	0
2.720535970913634e+35	484693475231725.5	17606654.898261525	64839240006.85931	0.1017196045675711	1090560319271382.4	3.655020292831214e+29	2.7412652196234105e+29	0	9.137550732078036e+28	0	0	0	0	0
2.7205323158933412e+35	516050614169769.4	17884760.687681913	64769670006.960175	0.10661627564982151	1161113881881981.0	3.8239753194609556e+29	2.867981489595717e+29	0	9.559938298652389e+28	0	0	0	0	0
2.720528491918022e+35	548977431037400.8	18163464.153440364	64700100007.06105	0.11167864886745014	1235199219834152.0	3.998187760123729e+29	2.9986408200927965e+29	0	9.995469400309322e+28	0	0	0	0	0
2.7205244937302617e+35	583531229582058.6	18442767.20700982	64630530007.16193	0.1169101885364369	1312945266559632.0	4.177746076476839e+29	3.1333095573576293e+29	0	1.0444365191192098e+29	0	0	0	0	0
2.720520315984185e+35	619770727988088.8	18722671.767507713	64560960007.262794	0.12231439696088424	1394484137973199.8	4.362739108778018e+29	3.272054331583513e+29	0	1.0906847771945044e+29	0	0	0	0	0
2.7205159532450764e+35	657756081836309.4	19003179.76172598	64491390007.36366	0.12789481481543638	1479951184131696.0	4.553256077806103e+29	3.414942058354577e+29	0	1.1383140194515257e+29	0	0	0	0	0
2.7205113999889984e+35	697548907393421.8	19284293.124161452	64421820007.46454	0.1336550215315712	1569485041635199.0	4.749386586799365e+29	3.562039940099524e+29	0	1.1873466466998413e+29	0	0	0	0	0
2.7205066506024118e+35	739212305235762.9	19566013.79704609	64352250007.565414	0.13959863568779296	1663227686780466.5	4.951220623391074e+29	3.713415467543306e+29	0	1.2378051558477685e+29	0	0	0	0	0
2.7205016993817883e+35	782810884212093.6	19848343.73037749	64282680007.66629	0.1457293154037739	1761324489477210.8	5.15884856156215e+29	3.869136421171612e+29	0	1.2897121403905374e+29	0	0	0	0	0
2.7204965405332267e+35	828410785750106.1	20131284.881949432	64213110007.76715	0.1520507587384822	1863924267937739.0	5.372361163599757e+29	4.029270872699818e+29	0	1.3430902908999392e+29	0	0	0	0	0
2.7204911681720633e+35	876079708511391.9	20414839.21738244	64143540007.86803	0.1585667040923337	1971179344150631.5	5.591849582060749e+29	4.1938871865455616e+29	0	1.3979623955151873e+29	0	0	0	0	0
2.720485576322481e+35	925886933399778.6	20699008.710154768	64073970007.9689	0.16528093061341934	2083245600149502.0	5.817405361754188e+29	4.363054021315641e+29	0	1.454351340438547e+29	0	0	0	0	0
2.7204797589171192e+35	977903348927826.9	20983795.341633145	64004400008.06977	0.1721972586078347	2200282535087610.5	6.0491204417185174e+29	4.5368403312888884e+29	0	1.5122801104296293e+29	0	0	0	0	0
2.7204737097966776e+35	1032201476946526.5	21269201.101103786	63934830008.17065	0.1793195499541645	2322453323129684.5	6.287087157217616e+29	4.715315367913212e+29	0	1.571771789304404e+29	0	0	0	0	0
2.7204674227095205e+35	1088855498743213.9	21555227.985803552	63865260008.271515	0.18665170852216215	2449924872172231.0	6.531398241742024e+29	4.898548681306518e+29	0	1.632849560435506e+29	0	0	0	0	0
2.7204608913112786e+35	1147941281512759.2	21841878.000951007	63795690008.37239	0.19419768059566092	2582867883403708.5	6.78214682901434e+29	5.0866101217607555e+29	0	1.695536707253585e+29	0	0	0	0	0
2.7204541091644497e+35	1209536405207315.8	22129153.159777973	63726120008.47327	0.20196145529977508	2721456911716460.0	7.039426455015671e+29	5.279569841261753e+29	0	1.759856613753918e+29	0	0	0	0	0
2.7204470697379947e+35	1273720189769715.0	22417055.483560782	63656550008.57414	0.20994706503241445	2865870426981859.0	7.303331060003757e+29	5.477498295002818e+29	0	1.8258327650009393e+29	0	0	0	0	0
2.7204397664069347e+35	1340573722755948.5	22705587.001651883	63586980008.675	0.21815858590017267	3016290876200884.0	7.573954990552017e+29	5.680466242914013e+29	0	1.8934887476380043e+29	0	0	0	0	0
2.720432192451944e+35	1410179887352077.8	22994749.751511518	63517410008.77587	0.22660013815862787	3172904746542175.0	7.851393001593127e+29	5.8885447511948455e+29	0	1.9628482503982817e+29	0	0	0	0	0
2.7204243410589426e+35	1482623390790984.5	23284545.778739322	63447840008.87675	0.23527588665709473	3335902629279715.0	8.135740258465516e+29	6.101805193849137e+29	0	2.033935064616379e+29	0	0	0	0	0
2.720416205318684e+35	1557990793174646.2	23574977.13710644	63378270008.97762	0.2441900412878918	3505479284642954.0	8.42709233898361e+29	6.320319254237708e+29	0	2.1067730847459026e+29	0	0	0	0	0
2.720407778226345e+35	1636370536707352.8	23866045.888587322	63308700009.0785	0.2533468574401456	3681833707591543.5	8.725545235495967e+29	6.544158926621975e+29	0	2.1813863088739917e+29	0	0	0	0	0
2.7203990526811096e+35	1717852975345700.5	24157754.103391882	63239130009.179375	0.26275063645819724	3865169194527826.5	9.03119535696711e+29	6.773396517725333e+29	0	2.2577988392417775e+29	0	0	0	0	0
2.7203900214857527e+35	1802530404871074.8	24450103.85999769	63169560009.28024	0.27240572610464914	4055693410959918.0	9.344139531062457e+29	7.008104648296844e+29	0	2.3360348827656143e+29	0	0	0	0	0
2.7203806773462217e+35	1890497093390442.2	24743097.245182183	63099990009.3811	0.28231652102809945	4253618460128495.0	9.664475006235512e+29	7.248356254676634e+29	0	2.416118751558878e+29	0	0	0	0	0
2.7203710128712155e+35	1981849312271481.2	25036736.354055256	63030420009.48198	0.2924874632356216	4459160952610833.0	9.992299453841183e+29	7.494224590380887e+29	0	2.4980748634602957e+29	0	0	0	0	0
2.7203610205717616e+35	2076685367517918.0	25331023.290091667	62960850009.582855	0.302923042570022	4672542076915316.0	1.0327710970233327e+30	7.745783227674995e+29	0	2.581927742558332e+29	0	0	0	0	0
2.7203506928607914e+35	2175105631591255.0	25625960.1651637	62891280009.68373	0.3136277971919362	4893987671080324.0	1.0670808078888293e+30	8.00310605916622e+29	0	2.6677020197220734e+29	0	0	0	0	0
2.7203400220527126e+35	2277212575685052.0	25921549.099573955	62821710009.7846	0.3246063140668107	5123728295291367.0	1.1021689732530984e+30	8.266267299398238e+29	0	2.755422433132746e+29	0	0	0	0	0
2.72032900036298e+35	2383110802457941.0	26217792.222088065	62752140009.885475	0.3358632294568124	5361999305530367.0	1.1380455315261377e+30	8.535341486446032e+29	0	2.845113828815344e+29	0	0	0	0	0
2.7203176199076647e+35	2492907079231893.5	26514691.66996785	62682570009.98634	0.347403229417735	5609040928271760.0	1.1747204644710647e+30	8.810403483532985e+29	0	2.9368011611776618e+29	0	0	0	0	0
2.72030587270302e+35	2606710371661956.5	26812249.589004286	62613000010.08722	0.3592310503009294	5865098336239402.0	1.2122037974176853e+30	9.09152848063264e+29	0	3.0305094935442133e+29	0	0	0	0	0
2.720293750665046e+35	2724631877884111.5	27110468.13355069	62543430010.18809	0.3713514792603251	6130421725239250.0	1.2505055994789551e+30	9.378791996092164e+29	0	3.126263998697388e+29	0	0	0	0	0
2.720281245609051e+35	2846785063147871.5	27409349.466556102	62473860010.288956	0.38376935476459517	6405266392082710.0	1.2896359837675884e+30	9.672269878256913e+29	0	3.224089959418971e+29	0	0	0	0	0
2.7202683492492133e+35	2973285694940147.5	27708895.75959847	62404290010.38983	0.3964895671144985	6689892813615332.0	1.329605107612562e+30	9.972038307094216e+29	0	3.324012769031405e+29	0	0	0	0	0
2.720255053198137e+35	3104251878607528.0	28009109.19291849	62334720010.49071	0.40951705896549073	6984566726866938.0	1.3704231727789205e+30	1.0278173795841904e+30	0	3.426057931947301e+29	0	0	0	0	0
2.720241348966409e+35	3239804093483390.5	28309991.95545299	62265150010.59158	0.422856825855608	7289559210337629.0	1.4121004256850156e+30	1.0590753192637617e+30	0	3.530251064212539e+29	0	0	0	0	0
2.7202272279621524e+35	3380065229527210.5	28611546.244868748	62195580010.69245	0.4365139167387186	7605146766436224.0	1.4546471576230286e+30	1.0909853682172714e+30	0	3.6366178940575714e+29	0	0	0	0	0
2.7202126814905764e+35	3525160624482948.5	28913774.267596364	62126010010.79332	0.45049343452317686	7931611405086634.0	1.498073704979432e+30	1.123555278734574e+30	0	3.74518426244858e+29	0	0	0	0	0
2.7201977007535266e+35	3675218101563676.0	29216678.238864087	62056440010.89419	0.4648005366159335	8269240728518271.0	1.5423904494552325e+30	1.1567928370914244e+30	0	3.855976123638081e+29	0	0	0	0	0
2.720182276849032e+35	3830368007669912.0	29520260.382732082	61986870010.99506	0.47944043547217924	8618328017257302.0	1.5876078182898823e+30	1.1907058637174118e+30	0	3.969019545724706e+29	0	0	0	0	0
2.720166400770849e+35	3990743252148734.5	29824522.93212648	61917300011.09594	0.4944183991505464	8979172317334653.0	1.633736284482056e+30	1.225302213361542e+30	0	4.08434071120514e+29	0	0	0	0	0
2.7201500634080042e+35	4156479346101333.5	30129468.12887363	61847730011.196815	0.5097397518739473	9352078528728000.0	1.6807863670140853e+30	1.260589775260564e+30	0	4.201965917535213e+29	0	0	0	0	0
2.720133255544334e+35	4327714442246627.0	30435098.223734654	61778160011.297676	0.5254098745961089	9737357495054910.0	1.728768631076185e+30	1.2965764733071386e+30	0	4.3219215776904624e+29	0	0	0	0	0
2.7201159678580235e+35	4504589375348320.0	30741415.4764397	61708590011.39855	0.5414342055738366	1.013532609453372e+16	1.7776936882902922e+30	1.333270266217719e+30	0	4.4442342207257305e+29	0	0	0	0	0
2.7200981909211407e+35	4687247703213670.0	31048422.15572283	61639020011.49943	0.5578182409451081	1.0546307332230758e+16	1.8275721969379362e+30	1.3706791477034522e+30	0	4.5689304923448406e+29	0	0	0	0	0
2.7200799151991715e+35	4875835748271288.0	31356120.539356567	61569450011.6003	0.5745675353130084	1.0970630433610398e+16	1.8784148621844296e+30	1.4088111466383223e+30	0	4.696037155461074e+29	0	0	0	0	0
2.7200611310505497e+35	5070502639736440.0	31664512.914186798	61499880011.70118	0.5916877023356055	1.140863093940699e+16	1.9302324363070643e+30	1.4476743272302982e+30	0	4.825581090767661e+29	0	0	0	0	0
2.7200418287261867e+35	5271400356371674.0	31973601.576167732	61430310011.80204	0.609184415321805	1.1860650801836266e+16	1.9830357189229782e+30	1.4872767891922338e+30	0	4.9575892973074455e+29	0	0	0	0	0
2.7200219983689976e+35	5478683769850993.0	32283388.830396783	61360740011.902916	0.6270634078332435	1.2327038482164736e+16	2.036835557216362e+30	1.5276266679122717e+30	0	5.092088893040905e+29	0	0	0	0	0
2.7200016300134255e+35	5692510688736245.0	32593876.991150003	61291170012.003784	0.645330474292313	1.2808149049656552e+16	2.091642846170255e+30	1.5687321346276913e+30	0	5.2291071154256376e+29	0	0	0	0	0
2.719980713584964e+35	5913041903073630.0	32905068.381917175	61221600012.10466	0.6639914705963323	1.3304344281915668e+16	2.1474685287938783e+30	1.6106013965954087e+30	0	5.368671321984696e+29	0	0	0	0	0
2.7199592388996757e+35	6140441229619289.0	33216965.335437223	61152030012.205536	0.6830523147379624	1.38159927666434e+16	2.204323596354511e+30	1.6532426972658833e+30	0	5.510808990886277e+29	0	0	0	0	0
2.719937195663712e+35	6374875557702522.0	33529570.19373374	61082460012.306404	0.7025189874319199	1.4343470004830676e+16	2.2622190886087526e+30	1.6966643164565643e+30	0	5.6555477215218816e+29	0	0	0	0	0
2.719914573472826e+35	6616514895735313.0	33842885.30815044	61012890012.40728	0.7223975327480423	1.4887158515404456e+16	2.321166094032997e+30	1.7408745705247476e+30	0	5.802915235082492e+29	0	0	0	0	0
2.7198913618118857e+35	6865532418377440.0	34156913.03938709	60943320012.508156	0.7426940587508013	1.544744794134924e+16	2.3811757500589336e+30	1.7858818125442002e+30	0	5.952939375147334e+29	0	0	0	0	0
2.719867550054385e+35	7122104514365670.0	34471655.75753518	60873750012.60902	0.763414738145284	1.6024735157322756e+16	2.4422592433038653e+30	1.831694432477899e+30	0	6.105648108259663e+29	0	0	0	0	0
2.719843127461952e+35	7386410835016628.0	34787115.84211383	60804180012.70989	0.7845658089297453	1.6619424378787412e+16	2.504427809806023e+30	1.8783208573545173e+30	0	6.261069524515057e+29	0	0	0	0	0
2.719818083183854e+35	7658634343412492.0	35103295.68210591	60734610012.81076	0.8061535750547862	1.7231927272678108e+16	2.567692735259096e+30	1.925769551444322e+30	0	6.41923183814774e+29	0	0	0	0	0
2.7197924062565013e+35	7938961364278753.0	35420197.675994	60665040012.91164	0.8281844070892146	1.7862663069627196e+16	2.632065355245767e+30	1.9740490164343252e+30	0	6.580163388114417e+29	0	0	0	0	0
2.719766085602949e+35	8227581634564022.0	35737824.23179687	60595470013.01251	0.8506647428926872	1.851205867776905e+16	2.697557055476675e+30	2.0231677916075066e+30	0	6.743892638691688e+29	0	0	0	0	0
2.719739110032394e+35	8524688354730992.0	36056177.767105654	60525900013.11339	0.8736010882951627	1.9180548798144732e+16	2.7641792720235306e+30	2.073134454017648e+30	0	6.910448180058827e+29	0	0	0	0	0
2.7197114682396737e+35	8830478240768766.0	36375260.70912037	60456330013.214264	0.8970000177832635	1.986857604172972e+16	2.831943491557698e+30	2.1239576186682734e+30	0	7.079858728894245e+29	0	0	0	0	0
2.719683148804758e+35	9145151576936378.0	36695075.49468653	60386760013.31512	0.9208681751936116	2.0576591048106852e+16	2.900861251587748e+30	2.175645938690811e+30	0	7.25215312896937e+29	0	0	0	0	0
2.719654140192242e+35	9468912269247356.0	37015624.57033159	60317190013.41599	0.9452122744131887	2.130505260580655e+16	2.970944140695723e+30	2.2282081055217924e+30	0	7.427360351739308e+29	0	0	0	0	0
2.719624430750835e+35	9801967899706134.0	37336910.39230204	60247620013.51687	0.9700391000868422	2.20544277743388e+16	3.042203798779579e+30	2.281652849084684e+30	0	7.605509496948947e+29	0	0	0	0	0
2.7195940087128472e+35	1.0144529781305872e+16	37658935.42660006	60178050013.617744	0.9953555083319462	2.2825192007938212e+16	3.114651917288636e+30	2.335988937966477e+30	0	7.78662979322159e+29	0	0	0	0	0
2.719562862193674e+35	1.0496813013798776e+16	37981702.149020605	60108480013.71862	1.0211684274603379	2.361782928104725e+16	3.1883002394652595e+30	2.3912251795989446e+30	0	7.970750598663149e+29	0	0	0	0	0
2.7195309791912795e+35	1.0859036540249352e+16	38305213.0451885	60038910013.81949	1.0474848587075878	2.443283221556104e+16	3.263160560585258e+30	2.4473704204389433e+30	0	8.157901401463144e+29	0	0	0	0	0
2.7194983475856736e+35	1.1231423204381098e+16	38629470.61059545	59969340013.92036	1.07431187696966	2.527070220985747e+16	3.339244728196553e+30	2.5044335461474148e+30	0	8.348111820491382e+29	0	0	0	0	0
