mass	pressure	temperature	radius	density	specificenergy	dm
1.925264382508145e+33	15255278374.473427	221787.76756506643	65326230006.153206	0.0005081046064196634	45053853949569.13	1.848576213350467e+27
1.9252625339319317e+33	16350016851.56445	225663.908786756	65256660006.254074	0.0005352130361148187	45841251299779.96	1.9438280194902177e+27
1.9252605901039123e+33	17505166655.19018	229548.3195014857	65187090006.35494	0.0005633297881831109	46630328510587.95	2.042369530003657e+27
1.9252585477343822e+33	18723132570.014034	233441.0260071235	65117520006.45582	0.00059247757036031	47421090924128.59	2.144261508938015e+27
1.9252564034728733e+33	20006382610.95085	237342.0547067498	65047950006.556694	0.0006226793410130979	48213543903910.164	2.2495649789070387e+27
1.9252541539078945e+33	21357449063.52733	241251.43210907103	64978380006.65757	0.0006539583116613768	49007692834897.79	2.358341222407054e+27
1.925251795566672e+33	22778929539.240593	245169.1848288376	64908810006.75844	0.0006863379495260861	49803543123598.26	2.470651783143055e+27
1.925249324914889e+33	24273488046.122276	249095.3395872626	64839240006.85931	0.000719841980102762	50601100198145.17	2.58655846735978e+27
1.9252467383564215e+33	25843856074.718716	253029.92321244034	64769670006.960175	0.0007544943897610946	51400369508383.93	2.7061233451770906e+27
1.9252440322330762e+33	27492833699.703655	256972.9626397709	64700100007.06105	0.0007903194283707979	52201356525957.945	2.829408751936533e+27
1.9252412028243243e+33	29223290697.336807	260924.48491238113	64630530007.16193	0.0008273416119539825	53004066744394.24	2.9564772895473794e+27
1.9252382463470347e+33	31038167678.99142	264884.5171815507	64560960007.262794	0.0008655857253643724	53808505679189.88	3.087391827844098e+27
1.9252351589552068e+33	32940477240.971176	268853.0867071361	64491390007.36366	0.0009050768249935807	54614678867898.24	3.222215505945657e+27
1.9252319367397007e+33	34933305130.84572	272830.22085800173	64421820007.46454	0.000945840241504793	55422591870216.42	3.361011733627106e+27
1.925228575727967e+33	37019811430.530075	276815.9471124466	64352250007.565414	0.000987901582594055	56232250268072.125	3.5038441926894024e+27
1.9252250718837744e+33	39203231756.343056	280810.2930586364	64282680007.66629	0.001031286735779506	57043659665711.21	3.6507768383412395e+27
1.925221421106936e+33	41486878476.27903	284813.28639503574	64213110007.76715	0.0010760218712188207	57856825689785.66	3.801873900585071e+27
1.9252176192330356e+33	43874141944.730736	288824.95493084035	64143540007.86803	0.0011221334445551292	58671753989441.31	3.957199885606599e+27
1.92521366203315e+33	46368491754.90877	292845.32658641547	64073970007.9689	0.0011696481997917774	59488450236406.93	4.1168195771777426e+27
1.9252095452135728e+33	48973478009.197754	296874.4293937308	64004400008.06977	0.001218593172196117	60306920125082.516	4.2807980380558504e+27
1.9252052644155348e+33	51692732607.70168	300912.2914967996	63934830008.17065	0.001268995691232701	61127169372628.54	4.4492006113962045e+27
1.9252008152149233e+33	54529970555.22962	304958.9411521189	63865260008.271515	0.001320883383526164	61949203719055.42	4.6220929221682973e+27
1.9251961931220013e+33	57488991286.97489	309014.4067291093	63795690008.37239	0.0013742841758540498	62773028927312.81	4.7995408785749383e+27
1.9251913935811227e+33	60573680013.15267	313078.7167105614	63726120008.47327	0.0014292262981699967	63598650783380.24	4.98161067348637e+27
1.9251864119704492e+33	63788009082.85068	317151.899693078	63656550008.57414	0.0014857382866574514	64426075096356.984	5.168368785868393e+27
1.9251812436016633e+33	67136039367.36516	321233.9843875209	63586980008.675	0.0015438489868143286	65255307698552.9	5.359881982225396e+27
1.925175883719681e+33	70621921663.29	325324.9996194594	63517410008.77587	0.0016035875565689004	66086354445579.39	5.556217318046464e+27
1.9251703275023631e+33	74249898115.62994	329424.9743296173	63447840008.87675	0.0016649834694271869	66919221216440.37	5.75744213925371e+27
1.925164570060224e+33	78024303661.22243	333533.9375743271	63378270008.97762	0.0017280665176522966	67753913913624.375	5.963624083667264e+27
1.9251586064361402e+33	81949567492.73923	337651.9185259802	63308700009.0785	0.0017928668154758762	68590438463196.125	6.17483108246183e+27
1.9251524316050577e+33	86030214543.56082	341778.9464734815	63239130009.179375	0.001859414802342128	69428800814888.766	6.391131361639847e+27
1.925146040473696e+33	90270866993.80864	345915.05082270503	63169560009.28024	0.0019277412461846692	70269006942196.6	6.612593443507048e+27
1.9251394278802526e+33	94676245797.82693	350060.26109694963	63099990009.3811	0.0019978772467365556	71111062842467.48	6.839286148149386e+27
1.9251325885941045e+33	99251172233.41707	354214.60693740007	63030420009.48198	0.002069854238873897	71954974536996.56	7.071278594928705e+27
1.9251255173155095e+33	104000569473.11624	358378.11810358544	62960850009.582855	0.0021437039959932742	72800748071119.36	7.308640203967004e+27
1.9251182086753054e+33	108929464177.83284	362550.82447384147	62891280009.68373	0.0022194586334234076	73648389514305.78	7.55144069764929e+27
1.9251106572346078e+33	114042988113.1446	366732.756045774	62821710009.7846	0.0022971506118713925	74497904960254.2	7.799750102128051e+27
1.9251028574845056e+33	119346379788.57068	370923.9429367222	62752140009.885475	0.0023768127409038078	75349300526985.5	8.05363874882823e+27
1.925094803845757e+33	124844986120.14363	375124.4153842277	62682570009.98634	0.0024584781824631887	76202582356938.45	8.313177275972975e+27
1.925086490668481e+33	130544264116.59247	379334.2037465008	62613000010.08722	0.0025421804544200517	77057756617064.44	8.578436630095021e+27
1.9250779122318508e+33	136449782589.4701	383553.33850289	62543430010.18809	0.0026279534341609482	77914829498922.75	8.849488067568654e+27
1.9250690627437833e+33	142567223887.55664	387781.8502543544	62473860010.288956	0.0027158313622129135	78773807218776.6	9.126403156142354e+27
1.9250599363406273e+33	148902385655.86536	392019.7697239331	62404290010.38983	0.0028058488459045596	79634696017688.44	9.409253776471167e+27
1.9250505270868508e+33	155461182619.60944	396267.1277572238	62334720010.49071	0.0028980408630644504	80497502161617.31	9.69811212367204e+27
1.9250408289747272e+33	162249648393.45053	400523.9553228555	62265150010.59158	0.002992442765756792	81362231941514.72	9.993050708861275e+27
1.9250308359240182e+33	169273937316.39813	404790.28351296677	62195580010.69245	0.0030890902840551068	82228891673421.77	1.0294142360715026e+28
1.9250205417816576e+33	176540326312.7049	409066.14354368486	62126010010.79332	0.003188019529854145	83097487698566.61	1.06014602270295e+28
1.9250099403214306e+33	184055216779.11548	413351.5667556042	62056440010.89419	0.003289267000720402	83968026383461.7	1.0915077776279596e+28
1.9249990252436543e+33	191825136498.84396	417646.58461427165	61986870010.99506	0.0033928695837817974	84840514120002.11	1.123506879920328e+28
1.9249877901748553e+33	199856741582.63327	421951.22871066764	61917300011.09594	0.0034988645596566877	85714957325563.48	1.1561507410364235e+28
1.924976228667445e+33	208156818437.28058	426265.5307616914	61847730011.196815	0.0036072896064227645	86591362443100.58	1.1894468049739845e+28
1.9249643341993952e+33	216732285762.01038	430589.52261064906	61778160011.297676	0.0037181828036262684	87469735941246.36	1.2234025484308277e+28
1.9249521001739108e+33	225590196573.06476	434923.2362277391	61708590011.39855	0.0038315826363317426	88350084314410.56	1.2580254809632178e+28
1.9249395199191012e+33	234737740256.92502	439266.70371054526	61639020011.49943	0.003947527999213047	89232414082880.08	1.293323145147156e+28
1.9249265866876498e+33	244182244652.53125	443619.95728452574	61569450011.6003	0.004066058200685706	90116731792917.97	1.3293031167370217e+28
1.9249132936564824e+33	253931178162.92365	447983.02930350666	61499880011.70118	0.0041872129670813	91003044016863.98	1.3659730048270622e+28
1.9248996339264342e+33	263992151896.6988	452355.952250177	61430310011.80204	0.004311032446864166	91891357353235.02	1.403340452012637e+28
1.924885600521914e+33	274372921839.6905	456738.7587365818	61360740011.902916	0.004437557214890834	92781678426825.22	1.4414131345510305e+28
1.9248711863905685e+33	285081391057.3108	461131.48150462355	61291170012.003784	0.004566828276712849	93674013888808.0	1.4801987625254511e+28
1.9248563844029433e+33	296125611927.9468	465534.1534265589	61221600012.10466	0.0046988870729230935	94568370416836.77	1.5197050800059558e+28
1.9248411873521432e+33	307513788407.862	469946.8075054993	61152030012.205536	0.004833775483546303	95464754715146.75	1.5599398652134982e+28
1.924825587953491e+33	319254278328.02966	474369.4768759137	61082460012.306404	0.004971535832474146	96363173514657.1	1.6009109306836104e+28
1.9248095788441843e+33	331355595723.3333	478802.1948041305	61012890012.40728	0.005112210891945248	97263633573072.73	1.642626123429499e+28
1.92479315258295e+33	343826413194.59973	483244.9946888454	60943320012.508156	0.005255843887070862	98166141674987.72	1.6850933251086968e+28
1.924776301649699e+33	356675564303.8887	487697.9100616263	60873750012.60902	0.005402478500406295	99070704631987.6	1.728320452186072e+28
1.924759018445177e+33	369912046003.5203	492160.9745874213	60804180012.70989	0.0055521588765688485	99977329282752.8	1.7723154561003171e+28
1.924741295290616e+33	383545021099.2989	496634.22206506954	60734610012.81076	0.0057049296269026445	100886022493162.27	1.8170863234299773e+28
1.9247231244273816e+33	397583820748.3948	501117.6864278106	60665040012.91164	0.005860835834190733	101796791156396.89	1.8626410760586326e+28
1.924704498016621e+33	412037946992.3857	505611.40174379933	60595470013.01251	0.0060199230574152105	102709642193044.34	1.9089877713441003e+28
1.9246854081389076e+33	426917075325.91174	510115.40221661935	60525900013.11339	0.006182237336565511	103624582551203.17	1.9561345022833352e+28
1.9246658467938847e+33	442231057301.4569	514629.72218579805	60456330013.214264	0.006347825197495608	104541619206587.38	2.0040893976812845e+28
1.924645805899908e+33	457989923170.74927	519154.3961273254	60386760013.31512	0.006516733656830563	105460759162632.05	2.0528606223190313e+28
1.9246252772936847e+33	474203884563.27185	523689.4586541699	60317190013.41599	0.006689010226922787	106382009450597.84	2.1024563771209505e+28
1.9246042527299136e+33	490883337202.4266	528234.9445168027	60247620013.51687	0.0068647029208588626	107305377129677.84	2.152884899326276e+28
1.9245827238809202e+33	508038863659.82947	532790.8886037164	60178050013.617744	0.007043860257517006	108230869287102.62	2.204154462655764e+28
1.9245606823362937e+33	525681236148.2927	537357.32594195	60108480013.71862	0.0072265312666760185	109158493038246.94	2.2562733774827e+28
1.9245381196025188e+33	543821419354.0161	541934.2916976131	60038910013.81949	0.007412765494176131	110088255526736.42	2.309249991003e+28
1.9245150271026087e+33	562470573308.5145	546521.8211764103	59969340013.92036	0.00760261300713215	111020163924553.89	2.363092687404173e+28
1.9244913961757347e+33	581640056300.8674	551119.9498241724	59899770014.02123	0.007796124399199829	111954225432147.31	2.417809888039071e+28
1.9244672180768542e+33	601341427830.7954	555728.7132273838	59830200014.1221	0.007993350795895493	112890447278536.94	2.473410051594114e+28
1.9244424839763383e+33	621586451603.1617	560348.147113713	59760630014.22297	0.008194343859969849	113828836721423.17	2.5299016742625925e+28
1.9244171849595957e+33	642387098564.4445	564978.2873525434	59691060014.323845	0.008399155796836243	114769401047294.28	2.587293289914583e+28
1.9243913120266966e+33	663755549981.797	569619.1699555106	59621490014.42472	0.008607839360054385	115712147571535.5	2.6455934702723842e+28
1.924364856091994e+33	685704200565.2231	574270.8310770341	59551920014.5256	0.00882044785686944	116657083638537.11	2.704810825079778e+28
1.9243378079837432e+33	708245661633.5127	578933.3070148551	59482350014.626465	0.009037035153807632	117604216621803.84	2.7649540022764475e+28
1.9243101584437204e+33	731392764324.5164	583606.634210575	59412780014.72733	0.009257655682328673	118553553924063.94	2.8260316881711296e+28
1.9242818981268388e+33	755158562850.3535	588290.8492501916	59343210014.8282	0.00948236444453545	119505102977378.38	2.8880526076132067e+28
1.9242530176007626e+33	779556337798.231	592985.9888646451	59273640014.92908	0.009711217018942144	120458871243251.58	2.951025524170048e+28
1.9242235073455208e+33	804599599477.4152	597692.0899303558	59204070015.02995	0.009944269566300533	121414866212740.81	3.0149592402973124e+28
1.9241933577531178e+33	830302091313.0634	602409.18946977	59134500015.13083	0.01018157883548578	122373095406566.83	3.0798625975150213e+28
1.9241625591271426e+33	856677793287.5267	607137.3246519051	59064930015.23169	0.010423202169441996	123333566375224.89	3.145744476582088e+28
1.9241311016823768e+33	883740925429.7605	611876.532792893	58995360015.332565	0.01066919751118803	124296286699095.02	3.2126137976689613e+28
1.9240989755444002e+33	911505951353.5707	616626.8513565327	58925790015.43344	0.01091962340988473	125261263988554.25	3.280479520536717e+28
1.9240661707491948e+33	939987581845.276	621388.3179548361	58856220015.53432	0.011174539026963451	126228505884087.48	3.349350644708129e+28
1.9240326772427477e+33	969200778501.5354	626160.9703485797	58786650015.63519	0.011434004142317083	127198020056399.58	3.4192362096451042e+28
1.9239984848806512e+33	999160757418.0032	630944.8464478574	58717080015.73605	0.011698079160553975	128169814206527.61	3.4901452949243355e+28
1.9239635834277018e+33	1029882992929.4951	635739.9843126308	58647510015.83693	0.011966825117315295	129143896065952.83	3.5620870204107944e+28
1.9239279625574975e+33	1061383221402.4276	640546.4221532878	58577940015.9378	0.012240303685656916	130120273396713.9	3.6350705464381886e+28
1.923891611852033e+33	1093677445080.175	645364.1983311962	58508370016.03867	0.012518577182495851	131098953991519.61	3.7091050739806317e+28
1.9238545208012933e+33	1126781935982.1245	650193.3513592618	58438800016.13955	0.012801708575122387	132079945673861.83	3.784199844831073e+28
1.923816678802845e+33	1160713239857.157	655033.9199024875	58369230016.24042	0.013089761487778443	133063256298129.64	3.86036414177785e+28
1.9237780751614273e+33	1195488180192.2659	659885.9427785313	58299660016.34129	0.013382800208302584	134048893749722.25	3.9376072887786364e+28
1.9237386990885397e+33	1231123862277.1455	664749.4589582708	58230090016.44217	0.013680889694842975	135036865945163.86	4.0159386511421265e+28
1.9236985397020284e+33	1267637677325.429	669624.5075663633	58160520016.54303	0.0139840955826382	136027180832217.34	4.0953676356997905e+28
1.9236575860256714e+33	1305047306653.421	674511.1278818113	58090950016.643906	0.014292484190867242	137019846389999.31	4.175903690985191e+28
1.9236158269887617e+33	1343370725917.0776	679409.3593385267	58021380016.744774	0.014606122529568992	138014870629094.48	4.2575563074109355e+28
1.9235732514256876e+33	1382626209408.0422	684319.2415258968	57951810016.84565	0.014925078306632075	139012261591670.72	4.3403350174428705e+28
1.9235298480755132e+33	1422832334409.5776	689240.8141893541	57882240016.946526	0.015249419934855969	140012027351595.03	4.424249395782609e+28
1.9234856055815554e+33	1464007985613.1523	694174.1172309434	57812670017.0474	0.015579216539083595	141014176014548.3	4.50930905953907e+28
1.92344051249096e+33	1506172359596.5725	699119.1907098929	57743100017.14828	0.015914537963406594	142018715718141.78	4.5955236684082675e+28
1.923394557254276e+33	1549344969364.4822	704076.074843186	57673530017.24913	0.016255454778443857	143025654632033.03	4.682902924850372e+28
1.9233477282250275e+33	1593545648952.0588	709044.8100061311	57603960017.350006	0.016602038288693843	144035000958041.47	4.771456574263777e+28
1.9233000136592847e+33	1638794558092.856	714025.4367329404	57534390017.45088	0.016954360539962056	145046762930266.38	4.861194405168109e+28
1.923251401715233e+33	1685112186951.555	719017.9957173009	57464820017.55176	0.017312494326863565	146060948815202.5	4.952126249375128e+28
1.9232018804527392e+33	1732519360922.6145	724022.5278129524	57395250017.65263	0.017676513200402085	147077566911857.78	5.044261982168652e+28
1.9231514378329175e+33	1781037245495.675	729039.0740342655	57325680017.7535	0.018046491475626033	148096625551870.4	5.1376115224814e+28
1.9231000617176926e+33	1830687351188.614	734067.6755568164	57256110017.85437	0.01842250423936217	149118133099626.1	5.232184833068391e+28
1.923047739869362e+33	1881491538549.2712	739108.3737179722	57186540017.955246	0.018804627358028403	150142097952376.34	5.327991920690135e+28
1.922994459950155e+33	1933472023226.66	744161.2100174678	57116970018.056114	0.01919293748552544	151168528540356.25	5.425042836282504e+28
1.9229402095217921e+33	1986651381112.698	749226.2261179892	57047400018.15699	0.019587512071208905	152197433326902.44	5.5233476751362885e+28
1.9228849760450407e+33	2041052553555.428	754303.4638457565	56977830018.25786	0.01998842936794258	153228820808572.16	5.622916577073462e+28
1.92282874687927e+33	2096698852644.6187	759392.9651911062	56908260018.358734	0.020395768440233084	154262699515260.75	5.723759726619427e+28
1.922771509282004e+33	2153613966570.904	764494.77230908	56838690018.45961	0.020809609172447906	155299078010321.97	5.825887353186063e+28
1.9227132504084722e+33	2211821965059.265	769608.9275200078	56769120018.56048	0.02123003227711627	156337964890685.97	5.929309731239933e+28
1.92265395731116e+33	2271347304878.0356	774735.4733100965	56699550018.661354	0.021657119303314768	157379368786979.16	6.034037180481224e+28
1.922593616939355e+33	2332214835424.3965	779874.4523320186	56629980018.76222	0.022090952645138173	158423298363643.75	6.140080066018765e+28
1.922532216138695e+33	2394449804387.3604	785025.9074054987	56560410018.86309	0.022531615550255926	159469762319056.62	6.2474487985408285e+28
1.9224697416507094e+33	2458077863489.462	790189.8815179076	56490840018.96397	0.022979192128556317	160518769385650.5	6.356153834497382e+28
1.9224061801123646e+33	2523125074308.035	795366.4178248515	56421270019.06484	0.023433767360877794	161570328330033.06	6.466205676266299e+28
1.922341518055602e+33	2589617914177.315	800555.5596507645	56351700019.16571	0.023895427107829367	162624447953107.78	6.577614872331064e+28
1.9222757419068788e+33	2657583282172.3984	805757.350489502	56282130019.26658	0.024364258118700514	163681137090194.44	6.690392017454145e+28
1.9222088379867043e+33	2727048505176.1733	810971.8340049328	56212560019.367455	0.024840348040461382	164740404611148.8	6.804547752845669e+28
1.922140792509176e+33	2798041344030.4673	816199.0540315378	56142990019.46833	0.02532378542685504	165802259420485.06	6.9200927663445526e+28
1.9220715915815126e+33	2870589999772.378	821439.0545750026	56073420019.56921	0.025814659747581358	166866710457495.8	7.037037792582086e+28
1.9220012212035867e+33	2944723119957.1196	826691.8798128158	56003850019.67008	0.02631306139757466	167933766696373.44	7.1553936131577605e+28
1.921929667267455e+33	3020469805068.483	831957.574094867	55934280019.77094	0.026819081706375463	169003437146331.9	7.275171056810618e+28
1.921856915556887e+33	3097859615018.084	837236.1819440416	55864710019.87181	0.02733281294759709	170075730851727.53	7.396380999585135e+28
1.921782951746891e+33	3176922575734.738	842527.7480568248	55795140019.97269	0.02785434834848904	171150656892181.4	7.519034365010685e+28
1.921707761403241e+33	3257689185845.0522	847832.3173038986	55725570020.07356	0.028383782099596997	172228224382701.06	7.643142124261868e+28
1.9216313299819984e+33	3340190423446.556	853149.9347307443	55656000020.17443	0.028921209364521094	173308442473802.47	7.7687152963330145e+28
1.921553642829035e+33	3424457752974.5703	858480.6455582402	55586430020.27531	0.029466726289772902	174391320351631.9	7.895764948200634e+28
1.9214746851795528e+33	3510523132164.256	863824.4951832684	55516860020.37618	0.030020430014733243	175476867238088.8	8.024302195001164e+28
1.9213944421576028e+33	3598419019108.9194	869181.5291793157	55447290020.47704	0.030582418681710365	176565092390947.97	8.154338200188094e+28
1.921312898775601e+33	3688178379416.049	874551.7932970765	55377720020.57792	0.031152791446100496	177656005103982.2	8.285884175703174e+28
1.921230039933844e+33	3779834693462.366	879935.3334650584	55308150020.67879	0.031731648486651574	178749614707085.03	8.418951382142268e+28
1.9211458504200228e+33	3873421963749.188	885332.1957901837	55238580020.77966	0.03231909101583071	179845930566393.2	8.553551128914847e+28
1.9210603149087336e+33	3968974722359.655	890742.4265583997	55169010020.88054	0.03291522129029773	180944962084410.28	8.68969477441882e+28
1.9209734179609895e+33	4066528038518.948	896166.0722352813	55099440020.981415	0.033520142621484054	182046718700129.66	8.82739372619318e+28
1.9208851440237276e+33	4166117526259.1025	901603.1794666381	55029870021.08229	0.03413395938627932	183151209889157.12	8.966659441085835e+28
1.9207954774293167e+33	4267779352189.8047	907053.7950791231	54960300021.18314	0.03475677703782661	184258445163835.16	9.10750342541528e+28
1.9207044023950626e+33	4371550243376.4834	912517.966080836	54890730021.28402	0.03538870211642642	185368434073365.22	9.249937235125555e+28
1.9206119030227113e+33	4477467495327.442	917995.7396619369	54821160021.384895	0.036029842260552294	186481186203932.25	9.393972475957744e+28
1.9205179632979518e+33	4585568980091.199	923487.1631952513	54751590021.48577	0.03668030621797732	187596711178827.8	9.539620803597042e+28
1.920422567089916e+33	4695893154465.745	928992.2842368796	54682020021.58665	0.03734020385701369	188715018658574.03	9.686893923836648e+28
1.9203256981506774e+33	4808479068321.16	934511.1505268066	54612450021.687515	0.038009646177866216	189836118341046.9	9.83580359273447e+28
1.9202273401147502e+33	4923366373037.16	940043.8099895095	54542880021.78838	0.03868874532410079	190960019961600.44	9.986361616762744e+28
1.9201274764985825e+33	5040595330057.189	945590.3107345711	54473310021.88926	0.03937761459422954	192086733293190.56	1.0138579852975358e+29
1.920026090700053e+33	5160206819560.535	951150.7010572883	54403740021.99013	0.04007636845341291	193216268146499.38	1.0292470209148752e+29
1.9199231659979614e+33	5282242349254.118	956725.0294392825	54334170022.091	0.040785122545280356	194348634370058.7	1.0448044643940741e+29
1.919818685551522e+33	5406744063285.66	962313.3445491107	54264600022.19187	0.04150399370387105	195483841850374.34	1.0605315167041752e+29
1.9197126323998516e+33	5533754751279.73	967915.6952428756	54195030022.29275	0.04223309996569507	196621900512050.12	1.0764293839318042e+29
1.9196049894614582e+33	5663317857498.591	973532.1305648398	54125460022.39362	0.04297256058191764	197762820317912.47	1.0924992772974195e+29
1.9194957395337285e+33	5795477490129.168	979162.6997480331	54055890022.49449	0.043722496030665484	198906611269133.88	1.1087424131686684e+29
1.9193848652924117e+33	5930278430698.285	984807.4522148673	53986320022.59537	0.044483028029459	200053283405358.0	1.1251600130757088e+29
1.919272349291104e+33	6067766143617.58	990466.4375777474	53916750022.696236	0.04525427954776958	201202846804823.53	1.141753303725675e+29
1.9191581739607315e+33	6207986785859.925	996139.7056396795	53847180022.797104	0.046036374819703726	202355311584487.5	1.15852351701628e+29
1.9190423216090298e+33	6350987216769.407	1001827.3063948873	53777610022.89798	0.046829439356816674	203510687900151.16	1.1754718900514616e+29
1.9189247744200246e+33	6496815008006.301	1007529.2900294217	53708040022.998856	0.04763359996105462	204668985946583.22	1.1925996651539738e+29
1.9188055144535092e+33	6645518453629.081	1013245.7069217721	53638470023.099724	0.04844898473782823	205830215957644.34	1.209908089879986e+29
1.918684523644521e+33	6797146580315.361	1018976.60764348	53568900023.20059	0.04927572310921854	206994388206411.62	1.2273984170328265e+29
1.9185617838028178e+33	6951749157723.406	1024722.0429597443	53499330023.30147	0.050113945827315584	208161513005301.84	1.2450719046757589e+29
1.9184372766123502e+33	7109376708996.607	1030482.0638300414	53429760023.40234	0.05096378498769344	209331600706196.78	1.2629298161469603e+29
1.9183109836307356e+33	7270080521412.269	1036256.7214087297	53360190023.50322	0.05182537404301994	210504661700566.8	1.28097342007117e+29
1.9181828862887284e+33	7433912657177.11	1042046.067045663	53290620023.604095	0.05269884781680477	211680706419595.12	1.2992039903735326e+29
1.918052965889691e+33	7600925964371.271	1047850.1522868014	53221050023.704956	0.053584342517286186	212859745334301.66	1.3176228062924998e+29
1.9179212036090616e+33	7771174088042.812	1053669.0288748175	53151480023.805824	0.05448199575145776	214041788955666.53	1.3362311523916485e+29
1.9177875804938225e+33	7944711481455.023	1059502.7487497122	53081910023.9067	0.05539194653923773	215226847834755.1	1.3550303185739007e+29
1.917652077461965e+33	8121593417488.213	1065351.3640494212	53012340024.007576	0.05631433532778044	216414932562840.88	1.3740216000921367e+29
1.917514675301956e+33	8301876000198.337	1071214.927110423	52942770024.10845	0.057249304005932665	217606053771529.53	1.3932062975621565e+29
1.9173753546721996e+33	8485616176534.5625	1077093.4904683502	52873200024.20932	0.05819699591883591	218800222132882.7	1.412585716974598e+29
1.9172340961005022e+33	8672871748217.75	1082987.1068585936	52803630024.310196	0.059157555882675565	219997448359540.62	1.4321611697057428e+29
1.9170908799835317e+33	8863701383782.389	1088895.8292169136	52734060024.41106	0.06013113019957978	221197743204846.75	1.451933972530821e+29
1.9169456865862787e+33	9058164630783.822	1094819.7106800464	52664490024.51193	0.061117866672667984	222401117462970.53	1.4719054476334745e+29
1.9167984960415153e+33	9256321928173.127	1100758.804586308	52594920024.61281	0.062117914621250936	223607581969030.28	1.4920769226177144e+29
1.9166492883492534e+33	9458234618842.068	1106713.1644762023	52525350024.71368	0.06313142489618465	224817147599216.7	1.5124497305187746e+29
1.9164980433762016e+33	9663964962340.13	1112682.8440930226	52455780024.81455	0.06415854989537817	226029825270914.84	1.5330252098127103e+29
1.9163447408552204e+33	9873576147766.389	1118667.8973834594	52386210024.91543	0.06519944357945893	227245625942828.0	1.5538047044287218e+29
1.9161893603847775e+33	10087132306838.057	1124668.3784982008	52316640025.016304	0.06625426148759457	228464560615099.3	1.5747895637573256e+29
1.9160318814284017e+33	10304698527138.543	1130684.3417925367	52247070025.11717	0.06732316075347491	229686640329434.53	1.5959811426611767e+29
1.9158722833141356e+33	10526340865547.195	1136715.841826959	52177500025.21803	0.06840630012145459	230911876169224.38	1.6173808014847014e+29
1.915710545233987e+33	10752126361853.176	1142762.9333677609	52107930025.31891	0.06950383996285765	232140279259665.53	1.63898990606241e+29
1.915546646243381e+33	10982123052556.246	1148825.6713876382	52038360025.419785	0.07061594229244735	233371860767883.28	1.660809827730066e+29
1.915380565260608e+33	11216399984856.625	1154904.1110662867	51968790025.52066	0.07174277078506071	234606631903053.12	1.6828419433314187e+29
1.915212281066275e+33	11455027230836.602	1160998.307790999	51899220025.62154	0.07288449079241052	235844603916521.3	1.705087635227777e+29
1.9150417723027522e+33	11698075901836.63	1167108.3171572622	51829650025.7224	0.07404126936005657	237085788101926.66	1.7275482913063e+29
1.9148690174736215e+33	11945618163028.209	1173234.1949693477	51760080025.82327	0.07521327524454664	238330195795320.44	1.7502253049868217e+29
1.9146939949431227e+33	12197727248186.662	1179375.9972409094	51690510025.92414	0.07640067893073091	239577838375287.78	1.7731200752317654e+29
1.9145166829355996e+33	12454477474666.092	1185533.780195575	51620940026.02502	0.07760365264924947	240828727263067.66	1.7962340065512853e+29
1.9143370595349446e+33	12715944258579.344	1191707.6002675334	51551370026.12589	0.07882237039419526	242082873922672.44	1.819568509011443e+29
1.9141551026840435e+33	12982204130185.967	1197897.514102128	51481800026.22676	0.0800570079409551	243340289861008.3	1.8431249982409666e+29
1.9139707901842193e+33	13253334749490.508	1204103.5785564394	51412230026.32764	0.08130774286422834	244600986627993.56	1.866904895436492e+29
1.9137840996946756e+33	13529414922054.672	1210325.8506998757	51342660026.428505	0.08257475455622826	245864975816678.72	1.8909096273710342e+29
1.9135950087319386e+33	13810524615025.395	1216564.3878147546	51273090026.52938	0.08385822424506399	247132269063364.44	1.9151406263973904e+29
1.9134034946692987e+33	14096744973382.408	1222819.247396886	51203520026.63026	0.08515833501330791	248402878047720.4	1.9395993304547445e+29
1.9132095347362532e+33	14388158336407.902	1229090.4871561546	51133950026.73112	0.0864752718167486	249676814492902.9	1.964287183073752e+29
1.9130131060179457e+33	14684848254381.256	1235378.165017094	51064380026.83199	0.08780922150333134	250954090165672.4	1.9892056333800157e+29
1.9128141854546077e+33	14986899505502.252	1241682.3391194707	50994810026.93287	0.08916037283228934	252234716876511.16	2.014356136100964e+29
1.9126127498409977e+33	15294398113045.232	1248003.0678188533	50925240027.03374	0.09052891649346517	253518706479739.84	2.0397401515673204e+29
1.912408775825841e+33	15607431362747.783	1254340.4096871892	50855670027.134605	0.0919150451268262	254806070873633.75	2.0653591457182616e+29
1.9122022399112693e+33	15926087820436.807	1260694.4235133713	50786100027.23548	0.0933189533421746	256096822000538.75	2.09121459010303e+29
1.911993118452259e+33	16250457349895.586	1267065.1683038129	50716530027.33636	0.09474083773905578	257390971846987.5	2.1173079618864797e+29
1.9117813876560706e+33	16580631130974.348	1273452.7032830087	50646960027.43723	0.09618089692686385	258688532443813.53	2.1436407438488514e+29
1.9115670235816857e+33	16916701677948.326	1279857.0878941016	50577390027.53811	0.09763933154514925	259989515866266.7	2.170214424389105e+29
1.911350002139247e+33	17258762858126.23	1286278.3817994446	50507820027.63897	0.09911634428412876	261293934234126.88	2.1970304975266023e+29
1.9111302990894943e+33	17606909910712.42	1292716.644881157	50438250027.73984	0.10061213990539948	262601799711817.3	2.2240904629008847e+29
1.9109078900432042e+33	17961239465926.797	1299171.9372416872	50368680027.84071	0.1021269252628615	263913124508518.7	2.2513958257752412e+29
